student_id,aspiration,skill,required_level,current_level
S0214,Engineer,Communication,91,79
S0214,Engineer,Research,88,79
S0214,Data Scientist,Coding,72,59
S0214,Data Scientist,Communication,92,90
S0214,Data Scientist,Leadership,78,72
S0214,Data Scientist,Empathy,99,95
S0214,Data Scientist,Problem Solving,90,85
S0214,Scientist,Leadership,74,71
S0214,Scientist,Critical Thinking,92,69
S0214,Scientist,Creativity,78,60
S0214,Scientist,Teamwork,65,32
S0214,Scientist,Technical Skills,79,64
S0215,Lawyer,Leadership,61,21
S0215,Lawyer,Empathy,98,86
S0215,Lawyer,Critical Thinking,65,51
S0215,Lawyer,Technical Skills,90,55
S0215,Lawyer,Teamwork,94,91
S0215,Writer,Communication,86,55
S0215,Writer,Teamwork,86,55
S0215,Writer,Critical Thinking,89,60
S0215,Writer,Problem Solving,89,74
S0215,Writer,Coding,86,65
S0215,Data Scientist,Research,79,58
S0215,Data Scientist,Leadership,99,96
S0215,Data Scientist,Problem Solving,73,57
S0215,Data Scientist,Communication,92,85
S0215,Data Scientist,Coding,99,78
S0215,Artist,Problem Solving,67,61
S0215,Artist,Creativity,63,55
S0215,Artist,Technical Skills,84,45
S0215,Artist,Leadership,73,37
S0215,Artist,Research,80,57
S0215,Entrepreneur,Creativity,68,56
S0215,Entrepreneur,Empathy,75,63
S0215,Entrepreneur,Critical Thinking,65,52
S0215,Entrepreneur,Problem Solving,83,79
S0215,Entrepreneur,Leadership,79,46
S0216,Artist,Technical Skills,69,45
S0216,Artist,Empathy,76,75
S0216,Artist,Critical Thinking,87,79
S0216,Artist,Creativity,87,87
S0216,Artist,Research,84,56
S0216,Engineer,Problem Solving,79,60
S0216,Engineer,Teamwork,92,62
S0216,Engineer,Technical Skills,87,77
S0216,Engineer,Research,66,40
S0216,Engineer,Critical Thinking,78,43
S0216,Lawyer,Creativity,97,68
S0216,Lawyer,Problem Solving,75,72
S0216,Lawyer,Communication,71,34
S0216,Lawyer,Empathy,78,75
S0216,Lawyer,Technical Skills,87,51
S0216,Writer,Technical Skills,62,52
S0216,Writer,Research,74,51
S0216,Writer,Communication,92,53
S0216,Writer,Coding,73,44
S0216,Writer,Teamwork,89,82
S0216,Scientist,Communication,93,58
S0216,Scientist,Technical Skills,98,93
S0216,Scientist,Empathy,97,60
S0216,Scientist,Problem Solving,79,41
S0216,Scientist,Research,82,77
S0217,Teacher,Leadership,97,80
S0217,Teacher,Technical Skills,80,55
S0217,Teacher,Teamwork,78,59
S0217,Teacher,Coding,87,71
S0217,Teacher,Empathy,80,71
S0217,Data Scientist,Creativity,83,73
S0217,Data Scientist,Critical Thinking,79,70
S0217,Data Scientist,Coding,93,69
S0217,Data Scientist,Communication,91,57
S0217,Data Scientist,Research,83,62
S0217,Writer,Problem Solving,92,55
S0217,Writer,Research,90,59
S0217,Writer,Critical Thinking,98,76
S0217,Writer,Leadership,62,55
S0217,Writer,Coding,79,55
S0217,Entrepreneur,Research,69,48
S0217,Entrepreneur,Critical Thinking,62,54
S0217,Entrepreneur,Creativity,92,91
S0217,Entrepreneur,Empathy,63,44
S0217,Entrepreneur,Leadership,64,35
S0217,Lawyer,Research,87,85
S0217,Lawyer,Critical Thinking,75,69
S0217,Lawyer,Empathy,86,80
S0217,Lawyer,Teamwork,74,55
S0217,Lawyer,Communication,60,29
S0218,Pilot,Empathy,82,52
S0218,Pilot,Communication,80,69
S0218,Pilot,Teamwork,91,69
S0218,Pilot,Creativity,78,67
S0218,Pilot,Coding,92,80
S0218,Teacher,Communication,92,71
S0218,Teacher,Coding,65,43
S0218,Teacher,Leadership,63,36
S0218,Teacher,Creativity,85,52
S0218,Teacher,Technical Skills,92,88
S0218,Data Scientist,Technical Skills,80,57
S0218,Data Scientist,Empathy,86,60
S0218,Data Scientist,Research,65,39
S0218,Data Scientist,Critical Thinking,86,51
S0218,Data Scientist,Coding,97,78
S0218,Engineer,Critical Thinking,84,68
S0218,Engineer,Creativity,86,46
S0218,Engineer,Leadership,60,39
S0218,Engineer,Technical Skills,96,73
S0218,Engineer,Teamwork,80,73
S0218,Artist,Leadership,97,76
S0218,Artist,Teamwork,86,74
S0218,Artist,Coding,71,63
S0218,Artist,Research,76,53
S0218,Artist,Empathy,64,32
S0219,Writer,Communication,64,27
S0219,Writer,Technical Skills,68,63
S0219,Writer,Leadership,69,42
S0219,Writer,Problem Solving,96,68
S0219,Writer,Creativity,79,44
S0219,Teacher,Leadership,96,64
S0219,Teacher,Research,100,62
S0219,Teacher,Problem Solving,86,74
S0219,Teacher,Coding,65,29
S0219,Teacher,Creativity,87,73
S0219,Scientist,Critical Thinking,63,47
S0219,Scientist,Technical Skills,73,49
S0219,Scientist,Communication,96,85
S0219,Scientist,Creativity,71,49
S0219,Scientist,Coding,96,91
S0219,Pilot,Leadership,67,59
S0219,Pilot,Problem Solving,90,72
S0219,Pilot,Communication,85,48
S0219,Pilot,Teamwork,60,53
S0219,Pilot,Critical Thinking,91,67
S0219,Engineer,Creativity,87,72
S0219,Engineer,Teamwork,89,88
S0219,Engineer,Coding,93,70
S0219,Engineer,Problem Solving,82,68
S0219,Engineer,Leadership,84,84
S0220,Entrepreneur,Leadership,86,74
S0220,Entrepreneur,Communication,82,56
S0220,Entrepreneur,Coding,90,77
S0220,Entrepreneur,Teamwork,82,51
S0220,Entrepreneur,Critical Thinking,89,66
S0220,Doctor,Leadership,93,74
S0220,Doctor,Problem Solving,64,64
S0220,Doctor,Communication,79,79
S0220,Doctor,Empathy,62,49
S0220,Doctor,Coding,70,40
S0220,Scientist,Creativity,79,46
S0220,Scientist,Critical Thinking,71,43
S0220,Scientist,Empathy,79,55
S0220,Scientist,Leadership,73,53
S0220,Scientist,Teamwork,68,54
S0220,Engineer,Technical Skills,92,83
S0220,Engineer,Leadership,60,45
S0220,Engineer,Teamwork,94,94
S0220,Engineer,Critical Thinking,87,50
S0220,Engineer,Problem Solving,81,49
S0220,Artist,Leadership,72,68
S0220,Artist,Communication,66,60
S0220,Artist,Teamwork,70,38
S0220,Artist,Problem Solving,65,36
S0220,Artist,Coding,91,53
S0221,Doctor,Critical Thinking,85,71
S0221,Doctor,Creativity,85,46
S0221,Doctor,Leadership,79,49
S0221,Doctor,Coding,71,39
S0221,Doctor,Research,64,49
S0221,Writer,Communication,77,56
S0221,Writer,Leadership,60,48
S0221,Writer,Technical Skills,72,41
S0221,Writer,Problem Solving,99,96
S0221,Writer,Coding,71,33
S0221,Engineer,Problem Solving,73,51
S0221,Engineer,Critical Thinking,100,88
S0221,Engineer,Creativity,66,54
S0221,Engineer,Research,69,53
S0221,Engineer,Communication,81,73
S0221,Lawyer,Research,97,57
S0221,Lawyer,Technical Skills,81,78
S0221,Lawyer,Leadership,75,72
S0221,Lawyer,Creativity,83,58
S0221,Lawyer,Critical Thinking,92,63
S0221,Teacher,Coding,68,43
S0221,Teacher,Critical Thinking,81,72
S0221,Teacher,Research,78,39
S0221,Teacher,Leadership,78,44
S0221,Teacher,Empathy,98,94
S0222,Scientist,Coding,98,66
S0222,Scientist,Technical Skills,75,43
S0222,Scientist,Communication,92,82
S0222,Scientist,Leadership,60,56
S0222,Scientist,Empathy,80,73
S0222,Artist,Problem Solving,77,41
S0222,Artist,Research,65,50
S0222,Artist,Coding,85,80
S0222,Artist,Creativity,86,64
S0222,Artist,Leadership,88,62
S0222,Teacher,Technical Skills,84,78
S0222,Teacher,Communication,96,76
S0222,Teacher,Coding,77,41
S0222,Teacher,Teamwork,61,53
S0222,Teacher,Empathy,96,77
S0222,Lawyer,Coding,76,56
S0222,Lawyer,Problem Solving,89,59
S0222,Lawyer,Empathy,86,61
S0222,Lawyer,Teamwork,64,49
S0222,Lawyer,Technical Skills,94,60
S0222,Pilot,Leadership,62,25
S0222,Pilot,Technical Skills,65,42
S0222,Pilot,Coding,98,76
S0222,Pilot,Critical Thinking,85,57
S0222,Pilot,Research,92,80
S0223,Entrepreneur,Communication,72,48
S0223,Entrepreneur,Creativity,60,53
S0223,Entrepreneur,Technical Skills,97,79
S0223,Entrepreneur,Leadership,65,56
S0223,Entrepreneur,Problem Solving,100,71
S0223,Writer,Critical Thinking,80,66
S0223,Writer,Leadership,86,84
S0223,Writer,Coding,93,62
S0223,Writer,Empathy,94,92
S0223,Writer,Problem Solving,88,80
S0223,Doctor,Critical Thinking,100,87
S0223,Doctor,Communication,95,60
S0223,Doctor,Empathy,66,62
S0223,Doctor,Leadership,70,70
S0223,Doctor,Teamwork,96,57
S0223,Engineer,Leadership,88,78
S0223,Engineer,Empathy,61,49
S0223,Engineer,Research,88,74
S0223,Engineer,Creativity,78,62
S0223,Engineer,Teamwork,92,78
S0223,Artist,Leadership,89,49
S0223,Artist,Technical Skills,66,29
S0223,Artist,Empathy,100,100
S0223,Artist,Creativity,82,57
S0223,Artist,Critical Thinking,80,49
S0224,Lawyer,Problem Solving,62,42
S0224,Lawyer,Creativity,76,51
S0224,Lawyer,Leadership,88,76
S0224,Lawyer,Coding,98,83
S0224,Lawyer,Research,64,39
S0224,Doctor,Problem Solving,95,61
S0224,Doctor,Critical Thinking,91,76
S0224,Doctor,Technical Skills,63,41
S0224,Doctor,Communication,93,61
S0224,Doctor,Creativity,87,53
S0224,Data Scientist,Teamwork,66,58
S0224,Data Scientist,Critical Thinking,97,86
S0224,Data Scientist,Communication,87,61
S0224,Data Scientist,Research,68,48
S0224,Data Scientist,Empathy,77,46
S0224,Entrepreneur,Coding,93,90
S0224,Entrepreneur,Critical Thinking,79,79
S0224,Entrepreneur,Empathy,65,47
S0224,Entrepreneur,Problem Solving,84,77
S0224,Entrepreneur,Communication,80,42
S0224,Artist,Research,97,94
S0224,Artist,Critical Thinking,62,34
S0224,Artist,Coding,73,40
S0224,Artist,Empathy,92,72
S0224,Artist,Leadership,76,51
S0225,Scientist,Research,78,63
S0225,Scientist,Creativity,85,49
S0225,Scientist,Problem Solving,74,38
S0225,Scientist,Technical Skills,100,98
S0225,Scientist,Coding,95,57
S0225,Entrepreneur,Problem Solving,93,73
S0225,Entrepreneur,Teamwork,96,72
S0225,Entrepreneur,Creativity,91,87
S0225,Entrepreneur,Critical Thinking,93,79
S0225,Entrepreneur,Empathy,69,63
S0225,Teacher,Creativity,94,54
S0225,Teacher,Critical Thinking,76,65
S0225,Teacher,Technical Skills,82,42
S0225,Teacher,Communication,64,58
S0225,Teacher,Teamwork,65,28
S0225,Artist,Critical Thinking,60,24
S0225,Artist,Creativity,78,68
S0225,Artist,Technical Skills,96,78
S0225,Artist,Problem Solving,64,53
S0225,Artist,Communication,80,44
S0225,Lawyer,Research,75,40
S0225,Lawyer,Critical Thinking,94,66
S0225,Lawyer,Creativity,86,57
S0225,Lawyer,Leadership,84,57
S0225,Lawyer,Teamwork,62,22
S0226,Writer,Leadership,72,53
S0226,Writer,Communication,61,48
S0226,Writer,Technical Skills,96,57
S0226,Writer,Empathy,90,55
S0226,Writer,Critical Thinking,73,39
S0226,Engineer,Research,72,71
S0226,Engineer,Problem Solving,93,87
S0226,Engineer,Coding,92,80
S0226,Engineer,Technical Skills,86,71
S0226,Engineer,Leadership,70,34
S0226,Teacher,Creativity,84,69
S0226,Teacher,Research,92,82
S0226,Teacher,Critical Thinking,60,30
S0226,Teacher,Teamwork,67,45
S0226,Teacher,Empathy,79,44
S0226,Lawyer,Teamwork,74,68
S0226,Lawyer,Coding,64,34
S0226,Lawyer,Technical Skills,92,66
S0226,Lawyer,Critical Thinking,63,42
S0226,Lawyer,Empathy,88,60
S0226,Data Scientist,Leadership,68,33
S0226,Data Scientist,Research,95,57
S0226,Data Scientist,Coding,68,66
S0226,Data Scientist,Critical Thinking,74,71
S0226,Data Scientist,Problem Solving,69,36
S0227,Lawyer,Research,82,50
S0227,Lawyer,Technical Skills,99,88
S0227,Lawyer,Empathy,75,75
S0227,Lawyer,Communication,73,47
S0227,Lawyer,Critical Thinking,60,36
S0227,Engineer,Research,70,53
S0227,Engineer,Empathy,98,68
S0227,Engineer,Coding,71,47
S0227,Engineer,Critical Thinking,80,59
S0227,Engineer,Problem Solving,89,85
S0227,Scientist,Creativity,90,74
S0227,Scientist,Leadership,83,77
S0227,Scientist,Problem Solving,79,59
S0227,Scientist,Research,74,46
S0227,Scientist,Empathy,82,71
S0227,Entrepreneur,Technical Skills,93,59
S0227,Entrepreneur,Research,69,49
S0227,Entrepreneur,Problem Solving,68,42
S0227,Entrepreneur,Leadership,98,62
S0227,Entrepreneur,Communication,63,56
S0227,Writer,Coding,67,47
S0227,Writer,Technical Skills,87,57
S0227,Writer,Teamwork,75,61
S0227,Writer,Leadership,94,72
S0227,Writer,Critical Thinking,64,44
S0228,Entrepreneur,Research,91,89
S0228,Entrepreneur,Leadership,83,80
S0228,Entrepreneur,Problem Solving,86,52
S0228,Entrepreneur,Technical Skills,60,22
S0228,Entrepreneur,Creativity,94,82
S0228,Teacher,Coding,74,58
S0228,Teacher,Creativity,87,67
S0228,Teacher,Teamwork,63,52
S0228,Teacher,Leadership,91,71
S0228,Teacher,Problem Solving,92,65
S0228,Artist,Critical Thinking,82,58
S0228,Artist,Creativity,72,57
S0228,Artist,Problem Solving,73,39
S0228,Artist,Technical Skills,96,87
S0228,Artist,Leadership,75,56
S0228,Lawyer,Empathy,88,85
S0228,Lawyer,Technical Skills,81,77
S0228,Lawyer,Communication,80,59
S0228,Lawyer,Research,90,57
S0228,Lawyer,Leadership,100,92
S0228,Data Scientist,Leadership,72,62
S0228,Data Scientist,Creativity,77,68
S0228,Data Scientist,Critical Thinking,89,84
S0228,Data Scientist,Empathy,84,77
S0228,Data Scientist,Technical Skills,93,69
S0229,Engineer,Communication,76,46
S0229,Engineer,Coding,86,75
S0229,Engineer,Leadership,73,33
S0229,Engineer,Problem Solving,90,89
S0229,Engineer,Creativity,73,38
S0229,Pilot,Technical Skills,71,45
S0229,Pilot,Problem Solving,93,87
S0229,Pilot,Research,96,84
S0229,Pilot,Coding,67,28
S0229,Pilot,Creativity,69,58
S0229,Doctor,Empathy,71,57
S0229,Doctor,Problem Solving,68,36
S0229,Doctor,Teamwork,60,35
S0229,Doctor,Leadership,71,49
S0229,Doctor,Technical Skills,75,38
S0229,Scientist,Problem Solving,83,66
S0229,Scientist,Teamwork,64,30
S0229,Scientist,Technical Skills,99,89
S0229,Scientist,Communication,80,46
S0229,Scientist,Leadership,93,78
S0229,Lawyer,Teamwork,82,57
S0229,Lawyer,Problem Solving,74,73
S0229,Lawyer,Critical Thinking,72,62
S0229,Lawyer,Research,92,83
S0229,Lawyer,Empathy,87,57
S0230,Scientist,Creativity,60,41
S0230,Scientist,Technical Skills,88,51
S0230,Scientist,Problem Solving,94,70
S0230,Scientist,Leadership,83,55
S0230,Scientist,Research,66,39
S0230,Pilot,Coding,69,46
S0230,Pilot,Leadership,63,30
S0230,Pilot,Communication,86,75
S0230,Pilot,Critical Thinking,94,68
S0230,Pilot,Teamwork,94,74
S0230,Doctor,Leadership,84,81
S0230,Doctor,Problem Solving,93,59
S0230,Doctor,Creativity,71,58
S0230,Doctor,Communication,61,25
S0230,Doctor,Research,70,47
S0230,Lawyer,Coding,100,82
S0230,Lawyer,Research,85,56
S0230,Lawyer,Communication,73,48
S0230,Lawyer,Problem Solving,73,69
S0230,Lawyer,Leadership,85,73
S0230,Data Scientist,Creativity,66,36
S0230,Data Scientist,Critical Thinking,70,45
S0230,Data Scientist,Problem Solving,69,37
S0230,Data Scientist,Empathy,60,45
S0230,Data Scientist,Coding,73,48
S0231,Writer,Problem Solving,91,73
S0231,Writer,Critical Thinking,96,91
S0231,Writer,Empathy,100,95
S0231,Writer,Leadership,87,72
S0231,Writer,Technical Skills,76,62
S0231,Lawyer,Critical Thinking,66,42
S0231,Lawyer,Creativity,86,71
S0231,Lawyer,Teamwork,84,57
S0231,Lawyer,Empathy,71,62
S0231,Lawyer,Technical Skills,93,76
S0231,Artist,Technical Skills,60,26
S0231,Artist,Empathy,100,79
S0231,Artist,Problem Solving,89,50
S0231,Artist,Critical Thinking,84,75
S0231,Artist,Communication,70,34
S0231,Data Scientist,Technical Skills,92,73
S0231,Data Scientist,Teamwork,93,66
S0231,Data Scientist,Coding,65,63
S0231,Data Scientist,Empathy,84,58
S0231,Data Scientist,Critical Thinking,62,59
S0231,Pilot,Communication,97,96
S0231,Pilot,Leadership,100,94
S0231,Pilot,Critical Thinking,88,72
S0231,Pilot,Empathy,99,78
S0231,Pilot,Creativity,72,40
S0232,Artist,Empathy,79,62
S0232,Artist,Teamwork,64,63
S0232,Artist,Leadership,86,62
S0232,Artist,Research,100,69
S0232,Artist,Coding,94,60
S0232,Engineer,Problem Solving,69,65
S0232,Engineer,Technical Skills,87,65
S0232,Engineer,Research,63,52
S0232,Engineer,Leadership,77,68
S0232,Engineer,Teamwork,73,40
S0232,Lawyer,Empathy,76,76
S0232,Lawyer,Creativity,89,85
S0232,Lawyer,Technical Skills,64,64
S0232,Lawyer,Communication,89,79
S0232,Lawyer,Research,99,66
S0232,Scientist,Technical Skills,61,39
S0232,Scientist,Critical Thinking,100,99
S0232,Scientist,Communication,87,60
S0232,Scientist,Teamwork,88,82
S0232,Scientist,Empathy,76,42
S0232,Writer,Technical Skills,67,36
S0232,Writer,Creativity,65,49
S0232,Writer,Coding,89,53
S0232,Writer,Empathy,80,58
S0232,Writer,Teamwork,76,72
S0233,Lawyer,Communication,71,61
S0233,Lawyer,Coding,60,49
S0233,Lawyer,Empathy,92,57
S0233,Lawyer,Research,64,42
S0233,Lawyer,Problem Solving,71,68
S0233,Writer,Coding,85,50
S0233,Writer,Technical Skills,60,53
S0233,Writer,Communication,70,44
S0233,Writer,Critical Thinking,98,71
S0233,Writer,Creativity,70,49
S0233,Doctor,Critical Thinking,74,66
S0233,Doctor,Technical Skills,77,39
S0233,Doctor,Empathy,64,50
S0233,Doctor,Creativity,98,80
S0233,Doctor,Coding,75,72
S0233,Artist,Creativity,70,39
S0233,Artist,Communication,76,38
S0233,Artist,Technical Skills,85,76
S0233,Artist,Critical Thinking,75,40
S0233,Artist,Research,74,42
S0233,Pilot,Problem Solving,74,44
S0233,Pilot,Empathy,85,63
S0233,Pilot,Critical Thinking,76,63
S0233,Pilot,Leadership,98,61
S0233,Pilot,Technical Skills,97,80
S0234,Teacher,Communication,61,49
S0234,Teacher,Coding,74,73
S0234,Teacher,Technical Skills,93,67
S0234,Teacher,Research,100,84
S0234,Teacher,Problem Solving,66,48
S0234,Artist,Coding,97,95
S0234,Artist,Leadership,92,72
S0234,Artist,Creativity,61,40
S0234,Artist,Empathy,63,46
S0234,Artist,Teamwork,92,61
S0234,Data Scientist,Teamwork,67,32
S0234,Data Scientist,Technical Skills,68,55
S0234,Data Scientist,Critical Thinking,89,58
S0234,Data Scientist,Leadership,70,64
S0234,Data Scientist,Communication,63,24
S0234,Scientist,Critical Thinking,90,54
S0234,Scientist,Research,74,38
S0234,Scientist,Problem Solving,66,62
S0234,Scientist,Communication,90,83
S0234,Scientist,Leadership,91,75
S0234,Pilot,Critical Thinking,82,57
S0234,Pilot,Empathy,93,61
S0234,Pilot,Creativity,77,44
S0234,Pilot,Technical Skills,85,64
S0234,Pilot,Communication,91,78
S0235,Engineer,Research,85,61
S0235,Engineer,Problem Solving,60,32
S0235,Engineer,Coding,68,54
S0235,Engineer,Empathy,85,61
S0235,Engineer,Creativity,63,45
S0235,Teacher,Research,95,89
S0235,Teacher,Problem Solving,94,94
S0235,Teacher,Teamwork,72,45
S0235,Teacher,Empathy,93,55
S0235,Teacher,Critical Thinking,73,41
S0235,Data Scientist,Communication,97,57
S0235,Data Scientist,Technical Skills,78,78
S0235,Data Scientist,Empathy,79,66
S0235,Data Scientist,Leadership,97,82
S0235,Data Scientist,Problem Solving,83,76
S0235,Pilot,Leadership,81,51
S0235,Pilot,Critical Thinking,88,65
S0235,Pilot,Communication,68,41
S0235,Pilot,Creativity,86,51
S0235,Pilot,Problem Solving,78,43
S0235,Writer,Critical Thinking,85,55
S0235,Writer,Creativity,93,89
S0235,Writer,Teamwork,89,69
S0235,Writer,Coding,69,53
S0235,Writer,Research,95,91
S0236,Engineer,Creativity,77,67
S0236,Engineer,Technical Skills,99,67
S0236,Engineer,Empathy,74,35
S0236,Engineer,Research,74,74
S0236,Engineer,Leadership,73,34
S0236,Artist,Technical Skills,85,83
S0236,Artist,Creativity,93,59
S0236,Artist,Empathy,82,70
S0236,Artist,Teamwork,71,33
S0236,Artist,Research,95,66
S0236,Data Scientist,Creativity,76,37
S0236,Data Scientist,Problem Solving,98,67
S0236,Data Scientist,Critical Thinking,79,50
S0236,Data Scientist,Research,81,64
S0236,Data Scientist,Leadership,91,79
S0236,Writer,Research,99,97
S0236,Writer,Empathy,96,70
S0236,Writer,Critical Thinking,89,55
S0236,Writer,Communication,64,26
S0236,Writer,Problem Solving,79,56
S0236,Doctor,Leadership,99,75
S0236,Doctor,Technical Skills,66,64
S0236,Doctor,Research,72,56
S0236,Doctor,Creativity,61,40
S0236,Doctor,Teamwork,90,77
S0237,Artist,Leadership,61,43
S0237,Artist,Coding,67,36
S0237,Artist,Teamwork,80,53
S0237,Artist,Critical Thinking,99,59
S0237,Artist,Problem Solving,77,64
S0237,Lawyer,Critical Thinking,92,60
S0237,Lawyer,Research,89,60
S0237,Lawyer,Communication,64,37
S0237,Lawyer,Leadership,96,59
S0237,Lawyer,Empathy,66,42
S0237,Pilot,Technical Skills,86,71
S0237,Pilot,Coding,79,75
S0237,Pilot,Research,67,65
S0237,Pilot,Teamwork,76,42
S0237,Pilot,Leadership,81,53
S0237,Entrepreneur,Coding,84,64
S0237,Entrepreneur,Leadership,90,80
S0237,Entrepreneur,Research,95,91
S0237,Entrepreneur,Critical Thinking,95,86
S0237,Entrepreneur,Teamwork,97,90
S0237,Engineer,Communication,76,40
S0237,Engineer,Research,97,93
S0237,Engineer,Technical Skills,99,74
S0237,Engineer,Coding,61,21
S0237,Engineer,Teamwork,93,75
S0238,Teacher,Teamwork,89,75
S0238,Teacher,Technical Skills,63,46
S0238,Teacher,Coding,73,44
S0238,Teacher,Communication,86,73
S0238,Teacher,Empathy,67,34
S0238,Pilot,Technical Skills,91,84
S0238,Pilot,Empathy,87,48
S0238,Pilot,Leadership,76,60
S0238,Pilot,Creativity,95,89
S0238,Pilot,Critical Thinking,77,58
S0238,Scientist,Critical Thinking,77,75
S0238,Scientist,Empathy,88,65
S0238,Scientist,Coding,86,84
S0238,Scientist,Technical Skills,69,54
S0238,Scientist,Leadership,67,64
S0238,Lawyer,Leadership,91,81
S0238,Lawyer,Problem Solving,97,71
S0238,Lawyer,Critical Thinking,93,83
S0238,Lawyer,Creativity,71,36
S0238,Lawyer,Coding,92,71
S0238,Entrepreneur,Problem Solving,77,61
S0238,Entrepreneur,Communication,97,66
S0238,Entrepreneur,Research,96,58
S0238,Entrepreneur,Teamwork,69,46
S0238,Entrepreneur,Technical Skills,67,29
S0239,Lawyer,Research,80,63
S0239,Lawyer,Creativity,88,65
S0239,Lawyer,Leadership,92,63
S0239,Lawyer,Coding,95,80
S0239,Lawyer,Technical Skills,90,86
S0239,Pilot,Critical Thinking,69,47
S0239,Pilot,Technical Skills,97,94
S0239,Pilot,Creativity,87,56
S0239,Pilot,Problem Solving,89,82
S0239,Pilot,Coding,95,75
S0239,Doctor,Creativity,66,36
S0239,Doctor,Leadership,78,64
