student_id,task_id,subject,status,assigned_date,due_date,completed_date
S0314,3b196cd8-f515-4a04-8f5b-945567a0f278,English,Overdue,2025-03-27,2025-04-04,
S0314,8d7e5430-091d-4f39-9fd0-3e5e0869150d,English,Overdue,2025-04-27,2025-05-02,
S0314,1af60945-2ff7-4407-a0e7-9a81543fe3c4,Computer Science,In Progress,2025-04-06,2025-04-10,
S0314,d8138977-90e9-47e6-b4bf-9b08c837300c,Math,Completed,2025-04-01,2025-04-06,2025-04-06
S0314,6339a89a-28f9-4d8f-900a-03c0b13007d7,History,Completed,2025-02-18,2025-02-26,2025-02-26
S0314,13011f0a-0ac4-4ef2-8e1f-cad5c0cd3095,History,Overdue,2024-12-02,2024-12-08,
S0315,53c7dc97-120a-4603-913e-a4626923a84c,History,Completed,2025-04-03,2025-04-16,2025-04-16
S0315,c1ef4350-62dd-4f1e-84c6-e4101993f237,Economics,In Progress,2025-03-18,2025-03-23,
S0315,4fc246ee-7d25-4560-b03c-2b6d2e8bb985,History,Overdue,2025-01-05,2025-01-19,
S0315,36928504-8e08-4bd3-9888-e233c42d1430,Economics,Overdue,2025-03-21,2025-03-31,
S0315,0aefec30-a461-42a3-801d-9b0d12cfccb6,History,In Progress,2024-12-21,2025-01-01,
S0315,29baa413-7ea3-4f1b-892e-6871981e808a,Math,In Progress,2024-12-08,2024-12-15,
S0315,aec68553-5789-4ba4-b122-32c09caae748,Economics,In Progress,2025-02-09,2025-02-21,
S0315,5b964813-7c02-48f5-8807-fb6585f326b3,Math,Completed,2025-02-17,2025-02-19,2025-02-19
S0315,91754c9e-16dc-4f4b-9cee-3eb33704d662,History,Overdue,2024-12-28,2025-01-02,
S0316,3b4d6968-9cab-411e-b813-e68df138ab54,Math,Completed,2025-04-25,2025-04-29,2025-04-29
S0316,a62262a1-5f75-456a-bab0-98b5c7956e6e,Social Science,Completed,2024-12-20,2024-12-30,2024-12-30
S0316,3ffe9ea7-bc88-49cc-9d69-cb972bd9eb6d,Economics,In Progress,2025-03-04,2025-03-12,
S0316,56c71a93-ea14-48df-a610-e96796412ca2,History,Completed,2024-12-05,2024-12-12,2024-12-12
S0316,53cc62ea-92ff-4bca-b678-84a789dac8ef,Science,Completed,2025-03-30,2025-04-13,2025-04-13
S0316,789d062e-b000-4572-b11c-31acc55b80ab,Social Science,Completed,2024-11-28,2024-11-30,2024-11-30
S0316,ad453e64-0815-4254-a07d-163ce2975015,English,In Progress,2025-01-13,2025-01-21,
S0316,009bc61b-9b8b-47c3-b1b6-f2a603593821,History,In Progress,2024-11-27,2024-11-29,
S0316,e7fd5ea6-24fb-400c-87c3-5720cbd0a176,English,In Progress,2025-03-24,2025-03-29,
S0317,25a7c347-5731-4bf2-b493-4062a7b4cccc,English,In Progress,2025-04-29,2025-05-10,
S0317,b949b4bb-4cdc-44d2-8882-f97b76144971,Math,Completed,2025-05-06,2025-05-13,2025-05-13
S0317,6bcb2705-4821-4de7-b2f2-0861883e96f6,English,Overdue,2025-03-08,2025-03-12,
S0317,7136b451-7fa3-4326-8fc9-34c56737534a,Economics,Completed,2025-01-21,2025-01-23,2025-01-23
S0317,492ad5ac-03ce-42cb-9ff4-abdb36894aec,History,In Progress,2024-12-20,2025-01-02,
S0317,a935f86b-24e0-43e0-b459-9c0eab442eaa,Computer Science,Overdue,2025-01-25,2025-01-30,
S0318,3e13aa8f-6d4e-45d4-9c11-52b2b8ca3272,English,Completed,2025-02-04,2025-02-14,2025-02-14
S0318,4a67752f-0101-43e2-90b6-142786feb7bf,Economics,Overdue,2024-12-10,2024-12-17,
S0318,e306b4f0-1422-404d-b5c1-d9748f45c196,Social Science,Overdue,2024-12-21,2024-12-24,
S0318,6ed80f92-8601-40da-9492-32eb3011f5f6,English,Overdue,2024-12-05,2024-12-09,
S0318,221d8d6b-a4a3-4f84-8190-8f64c1799d2b,English,Overdue,2024-11-30,2024-12-08,
S0318,9456f2fe-0788-4726-a5e0-e308f5ffffb3,History,Completed,2024-12-31,2025-01-02,2025-01-02
S0318,ff4b189e-a5db-446b-9184-cfc41d9d00a7,English,Overdue,2024-12-08,2024-12-11,
S0318,9387aa8b-7e6d-4bf4-9c9d-16d6c2281397,Social Science,Overdue,2025-01-06,2025-01-08,
S0318,366b1bbd-9da7-4f63-ae29-0292dca6560a,Math,Completed,2024-12-08,2024-12-20,2024-12-20
S0318,920e700e-5a5f-406f-a6c7-c32cfd9348d3,Social Science,Overdue,2025-02-12,2025-02-26,
S0319,e745f2b5-42b3-4923-b29b-b33f57ce0f3b,History,In Progress,2025-05-06,2025-05-17,
S0319,a6ab82f3-0ceb-4cac-9e69-dfcb10b27491,History,Completed,2024-12-18,2024-12-27,2024-12-27
S0319,7046cffa-e691-41bc-b2da-5dfe9c66f4c9,Computer Science,Completed,2025-04-01,2025-04-08,2025-04-08
S0319,35176588-d570-479a-9366-c51af7c8736a,Social Science,Overdue,2025-03-06,2025-03-07,
S0319,1c787d92-44ec-4370-b1fe-3cdea260bd44,English,In Progress,2025-02-20,2025-02-24,
S0319,5c8491d5-be51-4e9d-a504-0c37a9911162,History,Overdue,2025-02-15,2025-02-22,
S0319,dc64d091-348f-470c-8175-83b363348abd,English,Completed,2024-12-16,2024-12-17,2024-12-17
S0319,7cf1bb52-63e8-4489-b717-1696cc5f7e8d,English,In Progress,2025-04-09,2025-04-21,
S0320,c01676be-6923-4e8b-a0dd-37d82e8823a0,Social Science,Overdue,2025-02-04,2025-02-11,
S0320,a6351706-cb14-4b17-9492-a41c44fd8e4d,Economics,Overdue,2025-05-17,2025-05-25,
S0320,f06611c3-6077-49b5-a581-5cb7f9c315c6,Social Science,Overdue,2024-12-03,2024-12-17,
S0320,ff21a32c-eaa7-452a-99ed-c7f19914505d,Math,In Progress,2025-05-06,2025-05-14,
S0320,3d9491ad-af19-4415-9232-711088242fef,Social Science,Completed,2024-12-04,2024-12-11,2024-12-11
S0320,f42983a9-a396-455d-a60e-d410787f55d6,Social Science,Overdue,2025-03-20,2025-03-21,
S0320,c86a4288-aeda-46dd-900d-e95e44ec29da,Math,Overdue,2025-04-14,2025-04-16,
S0320,4fe00674-725e-43fc-8c34-23199c7641f9,Science,Overdue,2025-03-16,2025-03-25,
S0320,0091f1ce-ad2e-4230-8089-b25bac6a2a22,Math,Completed,2024-12-13,2024-12-16,2024-12-16
S0321,eb845ee4-8c8a-411b-af4e-291d5e1cb6f2,Science,Completed,2024-12-29,2025-01-12,2025-01-12
S0321,8d426dae-71ea-42cb-b430-592b5d686c05,Computer Science,Completed,2025-05-15,2025-05-16,2025-05-16
S0321,d8a7ef55-a8e2-461e-85dd-94ec123d7ee3,Math,Overdue,2025-05-02,2025-05-11,
S0321,a4d5c4f2-14ab-4107-8359-55273515651a,Science,Overdue,2025-03-13,2025-03-24,
S0321,7e580d5a-aba0-4d93-b511-488f80279892,English,Overdue,2025-04-11,2025-04-15,
S0321,ea83f8c4-bb3c-43a4-b0ff-f295397b377d,Science,In Progress,2025-01-30,2025-02-03,
S0321,3d1e2a08-ac2c-4967-9371-3b403405d8b4,Social Science,In Progress,2025-05-11,2025-05-25,
S0322,c9042bc6-5820-41f3-ab32-71956f0214b9,Economics,In Progress,2024-11-27,2024-12-05,
S0322,d96b0a69-d8bb-483f-8ff6-e25a9134f986,Math,Completed,2024-12-25,2025-01-03,2025-01-03
S0322,dbdebb83-ceaa-4a21-be06-41f74b374de1,Math,Overdue,2025-05-20,2025-05-27,
S0322,f55f245a-28de-452c-ab23-34ff2af79d09,Science,Overdue,2025-05-03,2025-05-07,
S0322,6a11fb6c-ab93-4ab8-88f2-ad5a24084213,Social Science,In Progress,2025-04-15,2025-04-29,
S0322,6360c8d8-3dea-46e5-9a8c-443c19b61669,Computer Science,Overdue,2025-04-16,2025-04-22,
S0322,d47c8341-1dda-486c-aa25-aaab73d71231,Social Science,In Progress,2025-03-01,2025-03-13,
S0322,efa6559f-a8a6-4f5f-931b-2539da1fab6d,Computer Science,Overdue,2025-01-08,2025-01-22,
S0322,b22f122c-e7d4-41f5-97e9-cf7e230a44de,Social Science,Completed,2025-02-12,2025-02-17,2025-02-17
S0323,26b7b158-84ce-4098-a753-22f1551ecb02,Economics,Overdue,2025-05-17,2025-05-30,
S0323,3abd11f6-48bb-49db-902a-2b8fcd20979c,Social Science,Overdue,2025-02-15,2025-02-28,
S0323,f8d5f08a-ed45-466d-becd-7445f91aabc9,Economics,In Progress,2025-01-25,2025-02-02,
S0323,b3a94f1d-7458-4e7a-967e-f19184fb36f8,English,Overdue,2025-03-26,2025-03-31,
S0323,ce48c308-a9db-4749-ba7b-2d1a915e1349,English,Completed,2024-11-25,2024-12-04,2024-12-04
S0323,73971019-39bf-490c-aeb8-e946361ded99,Computer Science,Overdue,2025-01-10,2025-01-13,
S0323,68028723-4e98-471f-9e0e-9254bd8fa103,English,Completed,2025-01-14,2025-01-23,2025-01-23
S0323,81cf6d48-c6e7-4fc0-b8ad-e8304e9cffcf,History,Completed,2025-01-28,2025-02-11,2025-02-11
S0323,6c254039-9892-4c86-a149-1e1bd60a63e0,Science,Overdue,2025-02-16,2025-02-28,
S0323,b58fc116-a3ef-48e3-b792-d4f4a5ed54d7,Social Science,In Progress,2025-01-04,2025-01-13,
S0324,f4d00ab3-c96d-437b-bbed-1f842d11a573,Economics,Overdue,2025-04-19,2025-04-22,
S0324,6d304777-58fb-4105-967b-00b49dd2cc35,Science,In Progress,2025-01-22,2025-01-26,
S0324,89460bfc-cfeb-45d1-b51b-95d279782cd9,English,In Progress,2025-03-16,2025-03-25,
S0324,98f6219d-49ce-4a5c-8f1d-c3e910744725,Social Science,Overdue,2024-12-19,2024-12-27,
S0324,8275cbf7-7fea-4555-9720-c76099953fd6,Social Science,Completed,2025-04-23,2025-05-03,2025-05-03
S0325,2d13e6f9-3d0d-4497-bc76-73c412dd8049,History,Overdue,2025-04-21,2025-04-30,
S0325,d1b5a31b-00cc-4dc6-b473-96624576551a,Social Science,Completed,2025-01-01,2025-01-07,2025-01-07
S0325,560a0ad7-3bfb-408f-bbd1-ea70a28ba76e,Social Science,Overdue,2025-02-14,2025-02-28,
S0325,d701b72b-2317-4bb0-8102-c2ec041db1c7,History,Completed,2024-12-16,2024-12-29,2024-12-29
S0325,937c1e9c-4668-4173-be20-a97cbf211af7,Economics,Overdue,2025-05-20,2025-05-28,
S0325,445ce98c-b49a-4fa7-9bab-ecc48aa9e523,English,In Progress,2025-03-03,2025-03-12,
S0325,d780275b-0dab-4fdc-b9fc-7b8c5390afa8,Economics,In Progress,2025-02-13,2025-02-17,
S0325,a0e2047d-a8bc-4bec-9b65-3c6204cd7e1a,Computer Science,Overdue,2025-02-27,2025-03-08,
S0325,e57cef9c-45c6-4683-a0ec-19c9d8fb8020,English,Overdue,2025-03-30,2025-03-31,
S0326,9582dc09-ea7f-4b56-868f-a4f024a3a2c6,English,Completed,2024-11-27,2024-12-05,2024-12-05
S0326,c39b0e19-910c-4c99-b1ab-6b9598f45212,Science,Overdue,2025-02-18,2025-02-24,
S0326,7875c435-2bfb-42ce-80e1-8d5de681f9bd,Computer Science,Completed,2025-01-14,2025-01-24,2025-01-24
S0326,75bbac12-af6c-4b42-80fc-896bf07f34a9,Science,Overdue,2025-01-15,2025-01-17,
S0326,eb6b28b5-326f-4b1e-baf6-56978a6e9305,Science,In Progress,2025-04-11,2025-04-24,
S0326,0f9af069-37d8-42e4-8a63-d25c3705fce5,Math,Completed,2024-12-11,2024-12-23,2024-12-23
S0326,bb7fc6f9-4a81-422d-b7ac-bcdc6eecad35,Social Science,Completed,2025-03-19,2025-03-27,2025-03-27
S0327,aa9022e8-9f0f-4e38-b9bf-694d45fc1941,Science,Overdue,2024-12-22,2024-12-30,
S0327,7a37ff93-1529-4e30-bb88-078f18268122,Social Science,Completed,2025-03-01,2025-03-07,2025-03-07
S0327,ebebe390-344b-424f-a721-e7a052157ebf,Math,In Progress,2025-02-06,2025-02-08,
S0327,614ebe3b-2897-495c-9c8b-7a535bb57be8,Science,Overdue,2024-12-13,2024-12-22,
S0327,e3d0d2be-a3c5-4385-8f05-0e0a8c4f3d19,Math,In Progress,2025-04-19,2025-04-24,
S0327,e5b763e9-185c-4504-9b31-c012967d7100,Computer Science,Completed,2025-01-30,2025-01-31,2025-01-31
S0327,597f2219-553f-465b-bc71-a61c43585e4d,History,Completed,2025-03-04,2025-03-13,2025-03-13
S0327,481a68ce-ec80-4280-bf27-60bf46983053,Computer Science,Overdue,2025-01-17,2025-01-18,
S0327,86b34d00-821e-4598-b33b-826fe9744ee9,Social Science,Completed,2025-01-24,2025-01-28,2025-01-28
S0327,eb9b88a4-b40e-4fec-a97f-cf0b5832fefb,Computer Science,Completed,2025-03-18,2025-04-01,2025-04-01
S0328,8d5005d5-2d04-4f33-8406-d3704d8d9f21,Math,In Progress,2025-04-10,2025-04-11,
S0328,f053deb1-5c2a-4dee-8666-a03ff9add93b,English,In Progress,2025-04-27,2025-05-07,
S0328,564e950a-18b1-4068-bfb7-fb64869bc40a,English,Overdue,2025-04-16,2025-04-18,
S0328,03eadba9-0f26-4c11-9824-ec0a1829d326,Social Science,Completed,2025-05-21,2025-05-24,2025-05-24
S0328,4f732581-dd07-4edb-b801-ed4ee5ff56e9,Science,In Progress,2025-02-20,2025-02-26,
S0328,a3cd9cc3-b168-4d3e-946a-41a22d452455,Science,Overdue,2025-01-14,2025-01-24,
S0328,298187e7-9414-44a4-b587-9cabbf6144cd,Science,Overdue,2025-05-12,2025-05-16,
S0328,a77cf9b3-6b14-44a7-a8df-f4a9a742ef89,Science,Overdue,2025-02-04,2025-02-10,
S0328,601c74d8-b499-4e0c-bf8d-8d75612b4dd1,Social Science,In Progress,2025-01-16,2025-01-28,
S0328,bb4b57fb-eea4-4d48-98a4-77b1a6867ca0,Social Science,In Progress,2025-04-20,2025-04-25,
S0329,0fd7d4ef-a5aa-428e-9607-50de526e47c9,History,Overdue,2025-04-28,2025-05-01,
S0329,42eeb81e-a7ca-4542-967b-2e1005d3b944,English,Overdue,2025-01-11,2025-01-22,
S0329,5e9228fc-046c-47b1-acc7-257cd9e0e04d,Social Science,In Progress,2025-05-03,2025-05-06,
S0329,40815dff-8247-400b-bd6f-5ab7493e2e59,Science,In Progress,2025-01-17,2025-01-30,
S0329,99e86adf-e9b5-4ce6-bc8b-d68540d4cedb,Social Science,Completed,2025-01-18,2025-01-19,2025-01-19
S0329,734a812b-85a7-46b6-9ec7-db3f53a5f728,English,Completed,2025-05-18,2025-05-28,2025-05-28
S0329,83c198de-877e-48a7-b494-eeb2926b5009,Science,In Progress,2025-02-07,2025-02-13,
S0330,a584c76a-8df7-4fa1-81a8-5d0c241a3573,Math,Completed,2025-01-31,2025-02-10,2025-02-10
S0330,ee7af963-e54b-44d3-b84f-caf00e6511f9,Economics,In Progress,2024-12-06,2024-12-08,
S0330,c9f461f8-2109-4494-9e7d-f27948f24142,Computer Science,In Progress,2025-04-04,2025-04-11,
S0330,aef550db-ed1a-4a89-bbaa-079b54162ee5,Computer Science,In Progress,2024-12-21,2024-12-30,
S0330,ebfbae53-8954-4567-aa30-675d8c149ed3,Social Science,Overdue,2025-03-20,2025-03-22,
S0330,6d984f78-72a6-480e-8933-1c3d97ed6c4f,Science,Overdue,2025-04-27,2025-05-03,
S0331,c04faa09-2387-4492-85b7-f570db41f992,Science,Overdue,2025-05-12,2025-05-23,
S0331,fdb1c8d3-223b-474d-9c33-388a31815ffd,Computer Science,In Progress,2025-02-15,2025-02-20,
S0331,1ed234f2-6307-4cd2-893d-a2e1ed383a5c,Science,Completed,2025-03-20,2025-03-27,2025-03-27
S0331,e2e7ff1c-f929-4a2a-b925-efdcf8252f16,Social Science,In Progress,2025-04-06,2025-04-20,
S0331,b9efa9a4-87c1-432a-a5c6-d20ba6c6643e,Computer Science,Overdue,2025-05-21,2025-06-02,
S0332,50e9e897-e774-4342-ac89-4b15da326c6b,Computer Science,Overdue,2025-02-12,2025-02-16,
S0332,c4806d43-3381-46f8-a882-a6267b7cd7bc,Science,Overdue,2024-12-08,2024-12-09,
S0332,84383a13-f67a-4846-914e-1340d875beb0,Computer Science,In Progress,2025-04-06,2025-04-13,
S0332,1dd8db13-12a5-432d-abba-3695ee066bd1,Social Science,Overdue,2025-01-30,2025-02-02,
S0332,ba08e2d1-99b4-485b-bc0c-2132ef6f93fd,Math,In Progress,2025-03-08,2025-03-11,
S0333,d4afac03-4010-4aef-b495-86d5ffcd1445,Economics,In Progress,2025-04-05,2025-04-14,
S0333,243f116d-75f7-4034-bd09-ddb3bbb16ab5,English,In Progress,2025-03-16,2025-03-25,
S0333,d5778b0c-85da-408d-9480-f4446ae832f7,Computer Science,In Progress,2025-02-14,2025-02-18,
S0333,7ced0013-1089-4b4a-938a-352ab3d01222,English,In Progress,2024-12-18,2024-12-24,
S0333,738e94d1-3815-42b9-aa3b-4fd13c2a3b37,Computer Science,In Progress,2025-01-15,2025-01-16,
S0333,93ed03be-e9af-4377-8f55-4d067b0b1a84,Computer Science,Completed,2025-04-21,2025-04-30,2025-04-30
S0333,bf3d53c8-42bc-48c6-89fe-80f20b8b87d8,Economics,In Progress,2025-05-21,2025-05-23,
S0334,e0a1ade9-b314-4b78-821a-2e16630a1b60,English,Overdue,2024-12-11,2024-12-19,
S0334,8cc90caf-e169-447b-a630-fc1ce29a62e0,Science,In Progress,2025-04-22,2025-05-03,
S0334,7b8d2c09-caab-4b93-8f5a-b42c842250c1,Economics,In Progress,2024-12-05,2024-12-19,
S0334,50177a53-f804-48e9-911d-1fff572cae33,Science,Overdue,2024-11-29,2024-12-10,
S0334,fdbe2ae3-9758-4498-9924-0cd46eae018f,History,Overdue,2025-02-11,2025-02-16,
S0335,cf2a3c8c-23bd-4345-915e-1009adc0d0e4,Economics,Completed,2025-02-21,2025-02-27,2025-02-27
S0335,de678594-bb8b-4701-85f0-aa2b486280bb,Computer Science,In Progress,2024-12-01,2024-12-07,
S0335,94235581-a917-4567-9de2-f98c89f26303,English,Completed,2025-05-16,2025-05-26,2025-05-26
S0335,e2a4d316-2b06-426d-82c1-e04c26c9aa77,Math,Overdue,2025-02-14,2025-02-15,
S0335,bd5644b0-ab95-46b7-ba48-75b1cc4e63d9,English,Completed,2025-02-11,2025-02-12,2025-02-12
S0335,8d07f4fd-7ca3-4753-b73f-9d7a05c024cc,Social Science,In Progress,2025-04-23,2025-04-30,
S0335,66e92376-3294-491c-8474-bbb3649f96ee,History,Overdue,2025-02-26,2025-03-07,
S0335,ce41d113-7610-4913-9351-342aaba9f9d1,Computer Science,In Progress,2025-01-16,2025-01-27,
S0336,426ecd18-718b-47b5-8988-258bc1d7f37c,Science,Overdue,2025-05-09,2025-05-23,
S0336,817680d4-abb7-4a89-9a2a-f0cfbf83ad9b,History,Overdue,2025-02-24,2025-02-27,
S0336,b3355a7d-2a78-4305-b624-da1d8315a1f9,Science,In Progress,2025-02-06,2025-02-12,
S0336,5455faa5-fd32-460b-9a73-7a51670c0ad2,English,Overdue,2025-02-12,2025-02-25,
S0336,94027676-7857-451f-b627-475b403b5733,History,Overdue,2025-02-22,2025-03-04,
S0336,d3a971f8-c262-4643-bd76-73bc263826cc,History,Overdue,2025-05-19,2025-05-31,
S0336,5ccd98b8-e6ec-405f-a976-3460410b511c,History,Overdue,2025-04-07,2025-04-11,
S0336,83519670-eb5c-452f-8685-0e0b1349e232,Science,Completed,2025-02-03,2025-02-17,2025-02-17
S0337,54c109b0-5dd4-429d-8c09-584a1ddf1655,Computer Science,Overdue,2025-05-19,2025-05-29,
S0337,eeba9215-40d2-4451-87fb-a23d105b029b,History,Completed,2025-02-21,2025-02-23,2025-02-23
S0337,de0d7696-2199-4f53-bd1f-7e085f908ed1,History,Overdue,2025-04-20,2025-04-26,
S0337,ca80d02e-94af-4962-9244-f502560c6fdd,Science,Completed,2025-05-20,2025-06-02,2025-06-02
S0337,038d2792-d0d2-4974-8844-5b557450e35c,History,Completed,2025-02-27,2025-03-10,2025-03-10
S0337,004f88d5-2b48-4a44-98c6-195119d0d88d,Math,In Progress,2025-03-30,2025-04-01,
S0338,4039b88a-38e8-4e94-af2c-efc5570e6907,History,In Progress,2025-03-06,2025-03-17,
S0338,8ae31a52-e044-4872-b9c2-15903585864f,English,Completed,2025-01-27,2025-02-10,2025-02-10
S0338,c95fbd12-0823-483c-aeed-42235770268c,Science,In Progress,2025-02-01,2025-02-14,
S0338,7b65a859-23be-4ba8-8fde-7bf48aa13e1d,Science,Completed,2025-04-07,2025-04-17,2025-04-17
S0338,daaad1b3-2e34-4674-998b-69585f211f5c,English,In Progress,2025-02-14,2025-02-20,
S0338,0cd5b16f-ec5f-480f-8a33-de80cbe115c8,Economics,In Progress,2025-04-28,2025-05-03,
S0338,71938e87-7be1-4fe3-a6fb-d59c1f2b0bd1,Computer Science,Overdue,2025-02-02,2025-02-16,
S0338,2475bfed-9c33-4af9-9910-fe71bde039ec,Economics,Overdue,2025-05-24,2025-05-26,
S0339,642b24d3-1c8e-4287-8038-3f674929b65f,History,In Progress,2024-12-10,2024-12-21,
S0339,8eeba833-f826-429c-b43c-848d7eaaa0ee,Computer Science,In Progress,2025-03-11,2025-03-25,
S0339,e4acb1ca-5d75-466f-abba-b610ddf111ec,History,In Progress,2025-02-04,2025-02-07,
S0339,339ff1c2-e420-421e-99a5-d13eab970659,English,Overdue,2025-01-27,2025-01-31,
S0339,c58aa58c-8b76-4b7b-8d08-1cd928e67796,Economics,Completed,2025-02-11,2025-02-16,2025-02-16
S0339,7c00e1e6-7f17-47c5-a867-7511e8bb4696,Science,In Progress,2025-03-07,2025-03-14,
S0339,0a535f14-e0df-4fd4-a095-8f7ea082be87,Math,Completed,2024-12-10,2024-12-15,2024-12-15
S0339,5a26e803-9ec5-4a95-9de3-134b8ebeaa01,Math,Completed,2025-02-05,2025-02-10,2025-02-10
S0340,ae236cad-b252-4b5f-b560-eff272e73139,Science,In Progress,2025-02-12,2025-02-26,
S0340,c22bad26-66cb-4e22-a8a9-80127ce50f1e,Computer Science,In Progress,2025-02-28,2025-03-13,
S0340,f9cb520e-ab5e-4875-8829-d50975364a24,English,Completed,2025-05-05,2025-05-08,2025-05-08
S0340,8d78543e-f7dd-48a0-bc09-48d795cb99f7,History,Overdue,2025-05-05,2025-05-06,
S0340,27c93f92-433d-4fde-8e95-ca1a0464011a,Economics,Overdue,2025-03-27,2025-04-01,
S0340,923df084-06b2-41e6-bb6b-ce4cae1f4d0d,History,Overdue,2025-01-08,2025-01-12,
S0340,75740648-5be9-4922-b4e7-e098c1a8e07f,Math,In Progress,2025-02-09,2025-02-20,
S0340,56b8ae6c-9131-4371-9315-61174d000a14,History,In Progress,2025-05-21,2025-05-25,
S0341,0b43df56-a80a-4776-bd82-137c7f2104b4,Math,Overdue,2025-03-19,2025-03-20,
S0341,a7e0f6ae-2f62-4356-9925-3524ab9a1dc1,Computer Science,In Progress,2025-04-28,2025-05-05,
S0341,e7d8eaf2-6679-42bd-9a11-0e1972181b00,Social Science,In Progress,2025-03-25,2025-04-03,
S0341,8340a403-b789-423d-bdc4-c34215748a81,Math,In Progress,2025-04-18,2025-04-20,
S0341,41c4b13f-13e4-4280-b002-637e8bf025d8,Math,In Progress,2025-04-29,2025-05-05,
S0341,99c90da9-88ae-430c-8e57-12e98e43750c,Social Science,In Progress,2024-12-21,2025-01-03,
S0341,fc5d21e0-c655-4063-babc-17feb8b5eae8,Science,Completed,2025-01-30,2025-02-09,2025-02-09
S0342,cf8730d6-72c3-4fb1-98a9-0968a4f22dfa,Economics,Completed,2025-02-24,2025-03-02,2025-03-02
S0342,4bffd1dd-60b1-48ee-a686-5100d24b447c,Economics,In Progress,2025-02-01,2025-02-06,
S0342,a27fb081-a953-4d05-9ff0-17138ae13dfb,History,In Progress,2025-04-19,2025-04-20,
S0342,25984e06-3ea2-43d9-b8f3-65d9a8c4740c,Social Science,In Progress,2025-03-26,2025-04-04,
S0342,e10bd09d-c37a-4d06-87c2-cfbf46c4f27b,Math,Overdue,2025-03-23,2025-03-27,
S0342,39634c2f-72a0-4278-9e1c-12708bd93951,Math,Completed,2025-01-22,2025-01-27,2025-01-27
S0342,215e55f2-3058-4299-b6a6-6b86bbf681ac,Social Science,Overdue,2025-03-23,2025-03-29,
S0343,223f624d-981e-43d8-896e-6687cfc6eeac,Economics,Completed,2025-04-10,2025-04-18,2025-04-18
S0343,1db859c3-1fd7-4e5a-ae35-51cca889dbc6,Economics,Completed,2024-12-25,2025-01-06,2025-01-06
S0343,5844bf6e-5ddb-4413-b02e-e5d3509d007e,History,Completed,2025-05-17,2025-05-27,2025-05-27
S0343,e0111be0-0949-4abc-a2fb-6bb404afe10f,History,Overdue,2025-03-16,2025-03-22,
S0343,b5874534-28f7-4e75-ae0e-1281a21261e2,English,Completed,2025-05-21,2025-05-23,2025-05-23
S0343,d93c44d6-d7c1-45e0-995d-eddf94b7a40d,English,In Progress,2025-05-15,2025-05-18,
S0344,d8e51270-9683-433c-a486-aac217ccd657,Science,Completed,2025-02-12,2025-02-17,2025-02-17
S0344,207030b1-ab93-4af2-a11f-b4a7c31ce170,Computer Science,Overdue,2025-05-04,2025-05-14,
S0344,8be0f7ca-e993-4620-bef4-d92978d180d8,Social Science,Overdue,2024-12-02,2024-12-08,
S0344,d271c26f-d36b-4517-9b60-56bff165bffd,English,In Progress,2025-02-09,2025-02-19,
S0344,9e1e1fc9-0d58-46a5-b7b1-33cfbce392c8,Social Science,Overdue,2024-12-15,2024-12-20,
S0344,d90356da-06c7-4271-b85e-a6d40ecabfca,Math,Completed,2024-11-28,2024-12-07,2024-12-07
S0344,6bd21cf0-3522-4fc0-9ab1-13c70716f5a8,Computer Science,Overdue,2025-05-20,2025-05-23,
S0344,9977398b-61cf-4987-97ad-ee6e096e2509,History,Overdue,2025-01-27,2025-02-05,
S0344,ee4f16bf-9f70-48e0-8af9-4b726ca2befd,Computer Science,In Progress,2025-05-18,2025-05-24,
S0344,15341ec2-43a5-4bf4-b8c4-f3a906fc0987,Social Science,Overdue,2025-01-05,2025-01-17,
S0345,d6f1ac78-658b-4982-9b91-1f085a706e4c,Computer Science,Completed,2025-01-28,2025-02-06,2025-02-06
S0345,0d8a47e9-9414-41de-a1f4-016df9c993b2,Economics,In Progress,2024-12-24,2025-01-06,
S0345,3b2ec954-d49f-4490-b695-6cec34567965,History,Overdue,2025-02-12,2025-02-19,
S0345,93ccd340-fe59-4cc5-b491-6154604a2f3f,Computer Science,Completed,2025-03-12,2025-03-13,2025-03-13
S0345,ef3157db-eb22-4af7-8044-e550c6244fd7,Science,Overdue,2025-05-02,2025-05-13,
S0345,7bed5e39-b7a4-466d-be18-bc5f7c647cf7,History,Completed,2024-12-19,2024-12-25,2024-12-25
S0345,d559a3db-c2bd-4237-86fc-549e5c06f0a7,Science,Overdue,2025-05-10,2025-05-18,
S0345,725b664e-473d-4c12-9769-388f88f7b1ac,Social Science,Overdue,2025-02-03,2025-02-11,
S0345,d2eb327e-0874-42f1-bef2-5948fdda37f4,History,In Progress,2025-02-07,2025-02-14,
S0346,740de1ac-5f95-4768-87ce-534d0caaadcd,Social Science,Completed,2025-01-11,2025-01-22,2025-01-22
S0346,f8e5e511-ed7d-4b3d-b6d5-637bc90413e1,Math,In Progress,2025-04-20,2025-05-01,
S0346,707b1e2d-f52f-4e8e-8b74-4d8d0f528775,History,Overdue,2024-12-04,2024-12-16,
S0346,afbc9c79-bec6-480e-a685-cb9db937fbf9,English,Completed,2025-04-04,2025-04-12,2025-04-12
S0346,f32074ba-3dca-4c67-8637-a646972463fc,Math,In Progress,2024-12-19,2025-01-01,
S0346,fb8c4ba7-470d-4d0f-84a9-17572bbf1143,Social Science,Overdue,2025-03-29,2025-04-11,
