student_id,notif_id,date,audience,notif_type,content
S0304,2a48f570-7782-4ec8-b163-df233dd3f223,2025-03-12,parent,Reminder,Attack small vote too candidate he what picture executive nor.
S0304,c4727081-5eb8-4386-8a26-4d38fa2dc3f5,2024-12-09,student,Reminder,Realize within really purpose ten movie born anything cost.
S0305,3f638379-8891-4438-88a1-63ef5560292a,2025-01-20,parent,Reminder,Public quality recently us continue one add provide maybe from PM.
S0305,7792adfe-03c4-4a6e-bd24-39d82a95c093,2025-04-21,parent,Reminder,Congress outside increase property coach miss doctor family despite light.
S0305,86b71b5c-e2b5-41c5-93bb-7eeef4caa454,2025-03-25,parent,Deadline,Republican now her painting can trade citizen fear television audience site.
S0305,12976e55-8dea-467d-ab69-138debb34005,2025-02-01,student,Achievement,Need best research value anything mother.
S0306,87185cbf-86be-452c-b1b7-7df6acf3faed,2025-02-14,student,Alert,Across then left catch street trouble social capital develop particularly state should military.
S0306,0ae49286-6cc1-4193-bf5b-00752a58110e,2024-12-21,parent,Alert,Board open hope meet teacher much college.
S0307,41ea8e57-5924-4487-a860-e7eac1b31139,2024-12-01,student,Reminder,Back either become word sport mission series store.
S0307,0b1c10c0-f5d1-4289-b8c4-5d850d395c15,2025-04-24,student,Achievement,Blue piece difficult compare apply thing tough political no on view.
S0307,408a0bb9-086b-4614-93d4-8f29d62ff0bd,2025-04-30,parent,Achievement,Save Republican situation hot ground recently free very government race democratic seem.
S0307,7b46848f-b1bd-43aa-bef3-87fa9b4bfe58,2025-05-08,student,Deadline,Series money great middle discussion nation us bag television game.
S0308,7f226ce3-3874-4c31-897b-f80616e5a925,2025-01-05,parent,Achievement,Work site may they moment note future under.
S0308,437421dc-2780-47d4-a500-5873fe595581,2024-11-27,student,Achievement,Instead teacher cell generation social tax source arm before door.
S0308,a42ea816-187c-43ae-b72b-f5c8962f7cbe,2024-12-12,parent,Alert,Reduce benefit would population nation again.
S0308,59745d95-5ad0-4818-b9e0-dfff2148ac4e,2025-03-07,student,Reminder,Throughout imagine war least data personal market finally spring.
S0309,316beb62-3654-42e5-ab55-a8c69874e7d7,2024-12-15,student,Reminder,Into now somebody itself laugh notice task cost military choose stop.
S0309,473060d9-ad3d-499b-ac91-46011ae1422f,2024-11-26,parent,Achievement,Vote expert think dog network although.
S0310,1b935b99-7e04-4cb4-aa0b-d02b3e892fa7,2025-02-14,parent,Alert,The top town project seem along all their light reach protect various.
S0310,169e96a9-fc8c-48c9-b0b0-dfb89844cffc,2025-04-12,student,Deadline,Evening upon point the city police nice.
S0310,2187190d-b5b2-4cae-905e-4c4d7b8bbf62,2025-02-04,parent,Alert,Who rather according story measure future development rest according subject how yet range.
S0311,f506d0ce-dc39-4ee0-b1dc-b1b2f336f21d,2025-02-03,parent,Reminder,Who resource forward doctor near community room age.
S0311,9f9f23aa-c2bc-465a-b7c6-0c479b6094f7,2024-12-28,parent,Reminder,Church health clearly five quite travel its.
S0312,b0ac85ec-3ab3-4ef8-89c1-24cbf8c20845,2024-12-05,student,Deadline,Thank what nation everybody face feeling.
S0312,6ac6b73d-c840-4246-97d8-1c349f98a7de,2025-04-22,student,Deadline,Decade accept clearly around billion know discover start outside recent.
S0312,459c5506-c2a6-472d-bbb3-005e03fbf3ec,2025-01-19,parent,Reminder,Inside maybe dog condition during word.
S0312,02795ac6-333c-4d85-bf3f-8d14e14d6567,2025-05-24,student,Alert,Father almost authority should international thank option arm skin care.
S0313,3a9bd5e6-9e36-43c4-ab9e-b5e6b69c9814,2024-12-21,student,Deadline,Stock expect school responsibility Congress long land life care every that box.
S0313,ab13897b-eec4-46a1-adee-4cfeb7fcb696,2025-03-30,parent,Alert,Manage director memory debate effect when around unit help class foot.
S0313,7d0ff87c-3fc6-4be2-9718-a82b435efa9d,2024-11-28,parent,Deadline,Talk mind life up sister budget among sometimes word skill reveal concern.
S0313,b7bd34d7-eb17-4624-aeda-f736429d9477,2025-03-20,parent,Deadline,Pick fast thousand however song line herself recently truth only yet nearly future.
S0314,6375b93e-0741-4840-b164-f176ac73d7b0,2025-05-03,parent,Alert,Green agent police almost him task task share let activity.
S0314,c0da91e9-1ae5-449d-b8e1-522f79bb2ad2,2025-02-28,student,Deadline,Along science check true number so probably television operation.
S0314,06289783-5b63-4752-86f9-839046a4d5c8,2025-03-29,parent,Deadline,Talk whose check century guy figure national per game.
S0315,a9b59af1-0240-4426-99dc-f8e74dbbf299,2025-04-21,parent,Alert,National meeting high onto eat represent force star true he concern very.
S0315,e924505d-6107-4a53-9077-47b12b0d6c22,2024-11-24,student,Deadline,Color face company clearly training door.
S0316,d6b1003d-6140-4c4c-bf15-8abcffb42ea1,2024-12-24,parent,Deadline,Executive role home allow rate ago field.
S0316,543a8299-feaa-4823-bb8a-70268866a255,2025-01-02,parent,Alert,Discuss employee indeed hard significant simply away threat decision.
S0316,b14f5876-b0fe-4d3f-9b4d-bc5017fd937c,2024-11-25,parent,Reminder,Course exactly those note training understand their it but before our trial magazine.
S0317,4af19aea-5c09-4c56-b1ef-7098605f3f2c,2024-12-10,parent,Deadline,Art however his morning really pressure company great final inside risk budget hotel.
S0317,601b0f95-ecf6-4bf3-9f8a-b9f04d28cd1c,2025-01-02,parent,Reminder,Art southern military site fall particularly consumer kid under at such happy.
S0317,e5aa7931-9e45-4f7c-97a7-735573286233,2025-05-23,student,Reminder,Music ever decade rather keep ready mention born throughout suggest us set hundred.
S0317,8991116d-4afb-4e2b-8ef0-c8566096bc77,2025-04-15,parent,Achievement,Because I your never song already idea civil oil study dark season.
S0318,9d8eafbc-a411-425d-8e9a-c76d2d9fac8e,2024-12-30,student,Alert,Stay audience describe central east statement like herself easy seven right city international.
S0318,5f7b446f-f0ad-45d6-911f-96ad6d3183cf,2025-03-13,student,Achievement,Join trip state however issue long upon provide decide world write buy today.
S0319,4e73e520-3a7c-4047-8016-8b893ac75780,2025-05-02,parent,Deadline,Meeting medical often stand want allow stand activity defense article act pull late.
S0319,fdbb81e1-d6c7-4a73-848e-d4a498404d19,2024-12-03,student,Achievement,Current ability first bank exist still.
S0319,4cd6ee83-e76d-4f60-a9f2-4d4116bcd3ad,2025-02-13,student,Alert,His these interest any prepare take.
S0320,424a5a36-d13c-4236-94ea-79295653a901,2025-04-13,student,Alert,Service week film hope soon art professor election voice better against evening.
S0320,fe91b634-1de1-4570-9d08-e2d63b09fd87,2025-04-10,parent,Deadline,Radio sound while heart plan soldier.
S0320,6d54bd43-b9db-47ef-ba0d-8f51a0a9cb99,2025-04-16,student,Reminder,Out type picture six clear high community stop every animal bring put least.
S0321,fde883db-6291-4caf-bbe0-467d681076f1,2024-12-25,parent,Alert,Organization standard opportunity that real glass quickly night west.
S0321,04992ea1-76fe-4a98-979b-9db3bdad2fe8,2025-01-31,parent,Alert,Four exist ability factor hard exactly decision through.
S0321,64d1e338-2698-4dd3-b85d-7291a1eb8e39,2025-02-26,student,Alert,Thing physical task tell benefit would democratic campaign police policy decade place.
S0322,ed1402c4-08cc-4a63-9aa3-314b7f0008da,2025-03-31,student,Deadline,Join draw value crime full else across source argue point care.
S0322,e8d1348e-ba05-4a75-a421-4ff958ec60a5,2025-04-14,student,Reminder,Trade well over size data picture record public hand available apply.
S0323,17cd9ee8-cd56-4a29-8f13-72db60234339,2025-05-22,parent,Reminder,Dog brother student check you management yes piece sing blue PM receive community.
S0323,fc7daa23-0d01-4a80-8ce3-74279e1e3302,2025-02-24,parent,Alert,Why today involve size care religious wind follow cut.
S0324,b2ebad8f-2889-4e37-97f7-89583b6b13b9,2025-05-24,parent,Deadline,Billion bag style impact leave author between measure and.
S0324,b1b79b34-3eb8-42e2-a1fc-990bfb4de2f3,2025-01-09,student,Deadline,Rock own claim kitchen each relationship prepare.
S0324,2ec56652-41d5-4308-abcb-37f819567ff0,2025-03-12,student,Reminder,Modern company help southern act conference out magazine what capital kind notice.
S0325,dd9c479e-63c0-453f-9309-adebc97a6547,2025-03-21,student,Alert,Fear charge fire beat where officer picture nation often road side rise.
S0325,b6d43b6d-830e-47eb-bf1b-55ba0eda9711,2025-03-13,parent,Achievement,Candidate project candidate to rock kid color guy speak place own perform.
S0326,a9174a3b-720a-4ae8-8a08-97523408127e,2025-05-03,student,Deadline,Institution share next significant nice heavy PM design all adult blue general figure.
S0326,29a10f84-d85f-4e3a-82a5-33db650bdfac,2025-04-03,student,Reminder,Tonight third gas later her well laugh onto expert along after.
S0326,5c054420-732e-4ed7-9541-b86a7d89ffbd,2025-02-21,student,Reminder,Benefit attorney rise look during list today.
S0327,a8d5cdce-3063-4209-9f6a-114ecf92b84d,2025-03-13,parent,Reminder,Deal less effort mean on everyone order how.
S0327,fac10474-2617-49ae-a97b-789b2a76992a,2025-01-29,parent,Deadline,Would wonder tonight toward network beat report husband only well benefit rest.
S0327,43821920-f6a3-4fb4-b171-acbe2303d587,2025-04-30,student,Deadline,Various clear enter direction chance land.
S0327,f1c99677-3910-442c-abe1-a4bc79229870,2024-12-06,parent,Reminder,Hard mother as thank media tonight analysis water.
S0328,d61698a6-c3dd-4424-be30-87bb4328fd15,2025-01-10,student,Reminder,Physical project back realize person movie.
S0328,30a59cda-87ad-45b4-a437-e14b5e964fea,2025-03-21,student,Reminder,Create high along pressure brother space base Republican stay miss.
S0329,4a506ea7-a614-4d6c-9932-ee3717d6e725,2025-02-06,student,Deadline,Respond line mouth through great probably rich.
S0329,9a3ed491-de8a-43dc-b39e-8301359b5f9a,2024-12-20,parent,Reminder,Exactly blue so increase now maintain statement think again.
S0330,efd70db5-a6ea-4e1b-ad1b-3de84f5655d6,2025-05-04,parent,Deadline,Hand memory nation question building student out law national war would particular.
S0330,e8638924-d1f4-45d9-9cac-040430e6fb6c,2025-05-12,student,Alert,Yeah situation meet such of music peace.
S0330,08b3790b-6319-436f-b379-38e7063c7a34,2025-01-17,student,Deadline,Without peace miss parent of boy.
S0331,c83a15de-2c7c-49dd-b3fa-4d8516082b04,2025-01-09,student,Alert,Training recognize cost task computer not bad these.
S0331,caab4132-d26a-4c28-8125-88c7e25f6e06,2024-12-25,parent,Alert,Dark bad become activity water consumer.
S0331,8eb50617-5f8a-4066-8145-f69d35ce0057,2025-02-15,parent,Deadline,Two none modern candidate issue quality newspaper back.
S0331,4e84f710-d3f1-4a25-918f-2756ea486d53,2025-03-02,parent,Achievement,Military offer floor threat gun drop focus letter.
S0332,6b40d22b-d23b-4d9d-b4c4-2e16be19daa8,2025-02-09,student,Reminder,Join positive gun it join stay sense first.
S0332,109bb1bb-76d9-4a86-97e9-b50c7bad942d,2025-01-08,parent,Reminder,Happen just culture including group commercial camera.
S0333,395f2653-4462-4d19-adbf-6b92ddfe9def,2025-01-31,parent,Alert,How event bring customer realize parent easy.
S0333,3f2b362c-2870-424a-8758-26ef20f89f44,2025-01-23,student,Reminder,Run few make program religious every reach huge none woman two.
S0334,445e699a-a98b-4b0e-b9bc-f371fe295c21,2025-04-03,student,Alert,Raise itself above will civil very apply impact major score natural.
S0334,af7e0b66-b3f8-418c-99fa-be8705a48653,2025-01-01,parent,Alert,Which probably culture light clear purpose growth.
S0334,bfa8e28e-da6a-42ed-b3af-cf6b5263bf96,2025-04-26,student,Reminder,Explain add prove well certain force man interest worker beautiful then.
S0335,3b09d266-518c-4ba5-81ff-8c963c3c4dd0,2025-02-15,student,Achievement,Sure where writer they whom prepare recent music ahead sound treat throughout.
S0335,c439dc2b-f6dc-483f-a2fa-632204e66434,2025-05-01,student,Reminder,Old set machine single off go send into blue guy prepare reach.
S0335,b423299f-31b9-458e-9e35-f0abb98df1bc,2025-02-17,parent,Achievement,Law treatment stay manager reach sister.
S0336,b08645b5-03cf-4314-9ded-2afd09777922,2024-11-26,parent,Alert,Behind drop you bit party store model everything night may.
S0336,aa54c306-48a0-4425-bf71-552d5f8a6278,2025-03-01,parent,Achievement,Drop see pass book involve information word design general house camera.
S0336,cdb2176f-9385-4bb1-9854-b17c3ea0123d,2025-03-08,parent,Deadline,Center she bring article unit draw big choose pretty.
S0337,11b0d3df-f285-4d12-95b6-9870755b97ea,2025-05-13,student,Alert,Identify no decade carry skill need environment party pattern respond resource middle season.
S0337,29a59bb0-afbb-4311-ac22-3de1e721f7f4,2025-03-31,student,Reminder,Response sister on write blood Mr exactly alone yard.
S0337,7071cd0d-063e-42da-8be1-e66e851415f0,2025-02-15,student,Alert,Difficult computer know word participant side interesting.
S0338,23443fb0-187b-4188-a6ef-a8d37c96085f,2025-01-18,parent,Achievement,Local amount poor road green spring participant account feeling color.
S0338,1b893587-0e95-4b37-88b8-ceb7986f92af,2025-01-26,student,Deadline,Role week need fine similar goal education region life.
S0339,080acaf0-3993-4071-9d44-315056728184,2025-04-16,parent,Deadline,Describe article rock trade term training for check.
S0339,8dbb94af-6791-4146-b3e0-41517992b1cb,2025-02-28,parent,Reminder,Here coach determine act business hold large no prove best single than very.
S0339,7d4194e6-2476-4452-aa8c-b68c9d97c0aa,2025-02-17,student,Alert,Energy entire sign class late anything wife.
S0339,7b5d6160-a6aa-415b-be31-34ab5d7dd90f,2025-01-24,student,Achievement,Democratic will gas window wear rate.
S0340,6987be60-2e57-42cb-9f55-acd484b15144,2025-04-22,student,Achievement,Heavy move relationship moment close perform customer coach pass message community whose shoulder.
S0340,487f12fe-5703-4ae5-bdfc-17ddb4a8f9a1,2025-01-15,student,Deadline,Until director with help sign deep him.
S0340,2ac785d3-0cac-4494-9659-19cae6150d13,2025-03-12,student,Alert,Wife analysis cultural suggest manage court capital agency.
S0341,20165b3f-3247-4990-9ccd-6c67eb167327,2025-04-12,student,Reminder,Participant require prepare stock system some oil fast room authority.
S0341,7acdbacf-e2fb-4209-88a3-710a4fd9669b,2025-02-25,parent,Alert,Population car ready before story page hope enter structure.
S0341,b80ddac3-eb64-4fbd-ae50-125923fe41b9,2025-02-12,parent,Alert,Ground owner during usually pick reason almost past day always summer responsibility.
S0342,e8ae5e57-8e60-41b4-a71b-ec2021ec6862,2025-01-22,student,Alert,Present stop product born it onto type thought set wish.
S0342,671dc76e-4903-4064-b928-0bce9ec51c90,2025-03-15,parent,Reminder,She marriage each ten for unit probably bad travel song.
S0343,f32cc597-496f-41c6-b97a-f8517ce94f0c,2025-03-19,parent,Achievement,Investment over difficult our safe you return when discuss safe traditional today president.
S0343,53d1bfff-157b-4b73-8e78-6eff7b3e534d,2024-12-23,parent,Reminder,Raise whom else food investment Republican fly consumer.
S0344,f35471aa-b27f-48aa-981b-bcd697e81176,2025-03-18,student,Alert,Court civil student threat manager already.
S0344,b4777bb6-109e-4524-a0c5-cb893220b47f,2025-03-16,parent,Reminder,Sound hold former during process food environment somebody professional under.
S0344,98679e97-f575-4427-86aa-f6bf9dcf7e26,2025-03-09,student,Alert,Citizen always while strong father standard apply local book across.
S0345,9c521218-f5bf-462d-b35c-8b8553e303c7,2025-03-04,parent,Reminder,Question from at in involve such no girl task prove hour.
S0345,56003960-b092-497b-9d91-bcb55fbdfd7b,2025-04-26,parent,Deadline,Top consumer perhaps fall Mr place imagine.
S0345,a4c184dc-37c0-45a8-9d24-a136f0fe6462,2025-03-20,parent,Reminder,Eat throughout growth continue course they contain.
