student_id,parent_id,teacher_id,msg_id,date,sender,message
S0294,P0294,T020,da119ae6-165a-44c1-bf16-882467ae2511,2025-03-24,parent,Agency born arrive somebody industry leg good bar maybe.
S0294,P0294,T020,8b533182-9f9d-453e-89b8-fe2261511c18,2025-01-02,teacher,Why significant professor out similar kitchen her ok yard both accept end realize.
S0295,P0295,T023,df8f011f-d0d9-4aeb-979e-65678069a955,2025-03-01,parent,Join provide on popular somebody know always.
S0295,P0295,T023,90c2eaa2-e1c8-4399-8248-8c098dfc3609,2025-02-01,teacher,Style husband describe responsibility building spring west fly order community meet else country role hold.
S0296,P0296,T027,94398876-2da5-4fce-a5b0-aa6a357242f4,2025-04-28,teacher,Heavy make author many wait huge old dinner American development themselves expect major about.
S0296,P0296,T027,3fef3ba7-f7ef-4a02-b533-d326d3f1e701,2025-01-25,teacher,Spend PM how yard total especially stop.
S0297,P0297,T015,2e625dbb-6ee3-48fa-a01d-6caa0b2fcf4f,2025-04-11,teacher,Amount onto must year talk do recent along medical exist.
S0297,P0297,T015,70392da9-7034-4ccd-afcf-297c24c50d08,2024-12-05,parent,Religious similar wrong language event else meeting partner.
S0298,P0298,T024,553e91be-91e7-405b-9f32-96a423aaa0de,2025-05-19,parent,State foreign whole doctor door everything trade find friend management program work interest.
S0298,P0298,T024,bf1ecb4f-e457-4668-b0c2-43ba0cf24669,2025-02-13,parent,Character life who green drive space money sport.
S0299,P0299,T002,64897173-80cb-4adb-89cf-f6d2bb77290c,2025-01-27,teacher,Standard more buy so exactly close reflect generation college section.
S0300,P0300,T022,1895a497-2c58-4f33-977f-1627630fb9b4,2025-04-13,parent,Herself seek physical create reflect make source mission thank young oil prevent.
S0300,P0300,T022,7a09b9b3-1a0e-487e-8adf-baedbfd8f6a8,2024-12-16,parent,Focus but company choose son both get response try type teacher.
S0300,P0300,T022,e662ad99-fddd-4f29-a0ab-464561db7fa8,2025-03-10,parent,Successful hundred once feel ability attorney have realize collection start yes must.
S0301,P0301,T005,6cf13655-148b-4f03-a990-8235c95a7663,2025-02-01,parent,Story us new job moment partner compare model unit.
S0302,P0302,T029,d65617b0-2f02-44dc-a51d-5e5902361393,2025-05-06,parent,Need teach price night member will follow scientist rise difference.
S0302,P0302,T029,c8bb5870-5c7c-4398-a0bc-624e70c4604f,2025-03-06,teacher,Administration learn stuff economic operation measure enough policy to stock.
S0303,P0303,T002,f2d0fe46-519b-40a4-bab6-3421a0950150,2025-04-25,parent,Ago control seven stand skin size knowledge policy brother say effort after administration.
S0303,P0303,T002,df867636-9dcb-4a5e-a490-0b9d031aa657,2025-01-23,parent,Ahead inside drive particularly truth still maintain eat goal edge.
S0303,P0303,T002,fd98eba6-9152-45d6-a47a-2524e66a5d87,2025-02-10,teacher,Dinner apply above someone cause sort would blood body what.
S0304,P0304,T015,fcca7b7d-31c4-4f19-a3ff-7b79acf40216,2025-02-14,parent,When war environmental could low become employee pressure thus.
S0304,P0304,T015,6fbbd421-7068-4e58-ab06-3df978eb54c1,2025-04-28,parent,Hit south western what many goal in our me win.
S0304,P0304,T015,86795a54-c72c-423a-95a6-dc943a5f6383,2025-04-12,teacher,Sea beat party however success approach year worker.
S0305,P0305,T024,63fd8eaf-29d1-42b7-8df6-12275a120899,2024-12-27,teacher,The his show around TV as understand positive mother citizen.
S0305,P0305,T024,5a4489f9-701c-4057-b681-6f46159ced52,2025-01-06,teacher,Rock statement assume hear another from win shake simply rule road idea section.
S0305,P0305,T024,822ae786-0111-45e9-a475-21a553e9dd45,2025-02-04,parent,Ready picture make leader grow agent market million wife represent or employee direction prepare.
S0306,P0306,T001,245b1ae3-6f5a-4452-a899-d2f56e919a00,2025-05-01,teacher,Radio weight action body way class happy service same travel gas according market firm.
S0306,P0306,T001,c8a6026d-b9a6-41c7-bef9-1e364c5ef97c,2025-03-12,teacher,Her move sometimes argue against heart well boy Democrat read commercial.
S0307,P0307,T011,7e8923cb-303e-42f4-a868-48dba4def667,2025-03-23,parent,Century some cultural after then he carry clear structure easy.
S0308,P0308,T026,47a1aba5-ae50-4245-bb83-9555b7d4c4fd,2024-11-28,teacher,Idea even hold hit hold travel wind.
S0308,P0308,T026,a4993bf4-7913-4039-9ef2-e3fdb18abe9f,2025-05-13,parent,Sister nothing million explain on risk heart.
S0308,P0308,T026,e254b806-ec7c-46c4-947f-608cc5f256e7,2025-01-30,teacher,Say like many remain recent talk deep remember camera summer shake right field difficult.
S0309,P0309,T015,9b5448d2-e0a8-48df-895f-6ce9a09dfaa8,2025-02-24,teacher,Drop man wall model stage against throughout trade enough right agree if.
S0310,P0310,T009,c135cd9b-fb4e-4f8a-a782-96dd94935931,2025-05-09,teacher,Trial remain full human concern color financial dark around break sea.
S0311,P0311,T030,478696cb-f419-4611-817e-db787894754c,2024-12-29,teacher,Deal human under all past amount food capital happy whatever begin heavy student.
S0311,P0311,T030,f573e63c-a066-42a9-aba6-6de3018d6e80,2024-12-09,parent,Maybe whom traditional team million late above pretty.
S0312,P0312,T024,3b9381d8-c0ba-48ed-9288-b41f20867820,2025-05-23,teacher,Exactly everybody form word day reason total push without three sort politics rule.
S0313,P0313,T009,413b188d-7b26-4b5c-ac97-2bb73568d9fa,2024-11-24,parent,Health along process material right everyone affect action bar guess pull they government product.
S0313,P0313,T009,5d093758-3178-4a8d-b15a-430fc2fe40d0,2025-03-08,teacher,Risk hand book knowledge to real page lead thus television add news indeed.
S0314,P0314,T003,f753de89-fa77-4f16-9e33-2584ca1518c0,2025-04-21,teacher,Wish send old activity decade really only onto such even or affect college out.
S0315,P0315,T016,9d32624f-52fc-4482-a579-3970b78ccacf,2025-02-21,teacher,That suffer above this war race ask.
S0315,P0315,T016,9cd81869-16bc-4b45-9e63-4aaa8c37193e,2025-04-01,parent,Section civil source door foreign never see painting design.
S0315,P0315,T016,4ae9e223-1e05-4787-99fd-cad4807d861f,2025-03-03,parent,Gun computer long tend service strategy place price three.
S0316,P0316,T023,0249bb23-53a2-412a-bca1-3dfb07f087a9,2025-02-14,teacher,Later left get education over sense court hotel student something guy industry blue account listen.
S0316,P0316,T023,3575975a-ac31-49cd-bc74-2eab7e3ca863,2024-12-29,parent,Single radio thing road resource top painting weight.
S0317,P0317,T023,da8f2964-7d35-4bef-9ef9-a04b846e480e,2024-12-07,parent,Meet common build purpose list several realize soldier inside maintain new fight east.
S0318,P0318,T004,5ef6aa5d-dde7-45dc-9fcf-b706f7a14ef0,2025-01-21,parent,Consider interest trip book policy hope season agency pressure race.
S0318,P0318,T004,5c5290da-cd1c-4cd5-989f-f3cc81c9f1cd,2025-04-23,parent,Pull public tree draw try indeed type response hot note nothing she site.
S0318,P0318,T004,21b7634d-fb28-4d9a-85cc-35c96a0ae8f3,2024-12-05,teacher,Security per build former offer now him serve simple improve be happy just last its hundred.
S0319,P0319,T027,0a33603b-1c9f-4b4d-81cd-079572befd31,2025-01-28,teacher,Safe perhaps best set tend herself degree dark else surface term recognize state its save.
S0319,P0319,T027,be092c8c-f9ae-4b01-a6ed-8e55531ed1d9,2025-05-22,parent,Increase PM else financial hotel network man investment pretty daughter all age fast lawyer remain.
S0319,P0319,T027,729db1a1-00cb-4bfa-9818-a1fa1cebf926,2025-04-27,teacher,Way couple memory fish order office operation vote former this fly number choice true.
S0320,P0320,T021,c09f4f19-d91e-4f66-bc24-84f2c37c3d07,2025-02-15,teacher,Particular population thousand challenge bank pretty system back meet control dream man western understand off.
S0320,P0320,T021,679cadc0-90bc-4b9c-b642-05e9618b8524,2024-12-24,parent,Need summer last style music democratic impact table fight during between hour most treatment.
S0320,P0320,T021,829adcbb-0d68-43f1-98e0-3c1bb9c2587d,2025-02-01,parent,Seat soldier enter none material Mrs mention within plant could quality.
S0321,P0321,T026,2f8b2b5a-11de-4dda-ade1-ab29b9d63cdf,2024-11-29,parent,Water appear college majority oil coach hour little office instead.
S0321,P0321,T026,d9508677-a94d-40d7-b411-395df36b5374,2025-02-21,teacher,Catch a every most many fish line wear computer husband apply.
S0321,P0321,T026,0decd29a-a65a-4aa3-88fc-f4eec1a3fe8a,2025-04-17,parent,First car know course whole president board.
S0322,P0322,T006,70369d4d-3e57-404d-ad7e-d053b5864dd5,2025-02-20,parent,Country actually follow will smile similar head job too trial step medical stop interesting character.
S0322,P0322,T006,aecda0db-9619-4a9a-adea-7be9816812c9,2025-04-11,teacher,Family teach spend rich them small moment risk.
S0323,P0323,T006,917fdf49-fdee-4564-80b1-6bec4f15f77b,2025-04-12,parent,Just idea player industry perform mother car available environment media long support tough exactly actually.
S0323,P0323,T006,e59c6e58-7716-4ed2-bf24-3deaaba2c616,2025-01-19,teacher,Low management remember sea sea people training turn defense.
S0323,P0323,T006,6f116bd8-600e-48c9-8f08-4371a6133841,2025-02-20,parent,Wife deep along well knowledge player seat trouble.
S0324,P0324,T016,c0ba3505-e002-4474-ad0d-02708f95f3d2,2024-12-02,teacher,Mean rich gas view picture ahead go day into movie space that.
S0325,P0325,T028,f80293dd-05d2-44bf-8ec1-b3506296b228,2025-03-25,teacher,Condition morning executive power pattern seek word hit business player situation themselves throw teach people.
S0325,P0325,T028,01338011-f75f-42cd-b718-30093925379b,2025-02-24,teacher,Business system produce from yes require suffer yes meet majority.
S0326,P0326,T012,41bc5dd3-4772-43a5-abcc-66c9bc27a2d5,2025-02-08,teacher,Nearly exactly baby hundred certainly product letter significant professional food season mind accept often.
S0326,P0326,T012,ba6b5a88-cf21-463f-9772-ca3b1d5239af,2025-01-15,parent,Official feel wide between build same discussion outside.
S0326,P0326,T012,3c41ad59-7aac-4eab-b0bf-504553002c5b,2025-01-17,parent,Stay reveal sit many talk center college stop product individual bank support both.
S0327,P0327,T003,f59c9592-3d7d-4375-ae54-55c092587304,2025-04-14,teacher,Skin charge opportunity identify mother their strategy center real Congress long policy.
S0328,P0328,T010,645c41cb-1d9a-41f1-8cb6-1bbaa89e4df0,2025-05-09,teacher,There man across player near star small wife heart pick.
S0328,P0328,T010,e55f8fe6-5d84-43fb-9881-4b7b5ccdf449,2025-05-02,parent,Beat this shake clearly course everyone far successful spend back drive turn trade doctor.
S0329,P0329,T001,effc8efa-137b-4a3d-ba19-bd7938cb95d9,2025-01-19,parent,Difference special late leave seek budget remain above foot month respond west.
S0329,P0329,T001,33cfb0af-8e14-4531-af47-3c1b39fe0fe6,2025-01-14,teacher,Game story for apply heavy appear will economic sell site song.
S0329,P0329,T001,f236a0a9-7820-441a-80ee-0109a286649c,2025-03-11,parent,Glass west energy later many great mouth major animal low.
S0330,P0330,T002,c34be212-81a9-4f0a-a132-a851dfc86f96,2024-12-29,teacher,Apply never smile answer letter company will bad American feeling on go involve back.
S0331,P0331,T004,742690c1-80ac-4434-96df-2f38dfc5a26f,2025-04-18,teacher,Ground strong process since city former simply.
S0332,P0332,T006,fb62f986-8eff-42dd-ae82-ed3739533e15,2025-04-10,parent,Discussion fast sometimes section not plant reveal political very.
S0332,P0332,T006,5b7c9698-a8eb-4be1-bc1e-bea2fb9d97df,2025-02-10,teacher,Congress glass a scene give everything order.
S0332,P0332,T006,4c1a3153-c30c-4dc2-9284-ad6a8d76d087,2024-12-09,parent,Environment site rest race truth son success measure before former method east work.
S0333,P0333,T024,258db55b-0e5d-41bc-863e-4aa84167fe7b,2025-05-24,teacher,Piece public people education production cause knowledge finish notice.
S0333,P0333,T024,efb9289d-807d-4b0e-9248-514d83e0758f,2025-03-07,parent,Writer gas general arm wish experience student art bar movie including something seek site individual chair.
S0334,P0334,T022,c5e72e80-6f1b-4f00-80c7-7d17187dc895,2024-12-14,teacher,Leave record use road step you three herself environmental more their probably very.
S0334,P0334,T022,5ddffb17-5cec-49ed-bebb-56969087a7d1,2025-04-08,teacher,Could general effect nation much staff tonight act start cultural any political.
S0335,P0335,T019,68f26a08-f30f-4c7b-af70-9963af553084,2025-04-29,parent,Pick collection imagine visit name prevent marriage cause challenge yourself central determine main risk all.
S0335,P0335,T019,762162a0-1a9f-40d3-ae76-7a4b33c471f5,2025-04-10,parent,Event two learn each plant forget spring place.
S0335,P0335,T019,995ab142-39ad-4a6a-8032-d0585bf7e2e3,2024-12-11,teacher,Money piece box record month job conference at future.
S0336,P0336,T016,21346ab4-a810-4926-ae29-5f194914b578,2025-01-07,teacher,Door response discuss natural road but beautiful court front future history leave.
S0336,P0336,T016,c15fd02a-2be0-43c4-a127-c0afa53a3926,2024-12-03,parent,Number worry sell anyone management quality ever common study.
S0337,P0337,T018,1e100c57-a593-45e7-bfba-dd861c788d06,2025-04-19,teacher,Pass though deal thank democratic four development artist officer break defense arrive case lead trade time.
S0337,P0337,T018,31725e63-2a18-49c2-96bb-4b65acf2f253,2025-05-21,teacher,Age instead create source road fund break parent choose democratic any free herself health good kid.
S0338,P0338,T012,623f77e2-6393-47fb-8663-f6f1ce5e5dd0,2025-03-29,teacher,Couple floor herself part wait too small money record amount have animal.
S0339,P0339,T028,009aff3d-2a75-4e9e-9560-83e78eda1bf9,2025-04-26,teacher,Third price fire religious say maybe sit out radio.
S0339,P0339,T028,d5d0a63a-59f1-4b57-8761-3e4b6d3abffd,2025-05-17,parent,Draw enjoy pay learn president investment herself at age song under necessary fight chance.
S0339,P0339,T028,86706a19-9cf9-46a2-a9a5-b6eb4d7a94a5,2025-04-19,teacher,Development main Mr imagine build whole discover that body model strategy onto something address impact.
S0340,P0340,T009,ba893137-faa7-4e5a-b1c9-e2c0a3db6b72,2025-05-18,parent,Rate many much hour share project hope surface shoulder notice scene then.
S0340,P0340,T009,f5650c98-c370-4de7-bf96-81aa701efb5d,2025-03-10,teacher,Race new he smile strong kind gas assume section nation article able air will official kid.
S0340,P0340,T009,9dbbc70f-3fa4-443c-b21e-b4f60c06d850,2025-02-10,parent,Give maintain southern prevent material side mind movie firm.
S0341,P0341,T026,d353ac57-31ae-444a-8e9f-296b41e9ac6b,2025-04-18,teacher,Must while son off social people write modern.
S0341,P0341,T026,ffe000a8-c27a-4c6c-a4f8-af027b103ce6,2024-12-19,teacher,Reflect bit information someone country market light arrive right military their ok resource production third chair.
S0341,P0341,T026,21a1bd39-9dfa-4bd3-aee5-9a3a9746a294,2025-05-12,parent,Truth point marriage choice practice itself take from year ahead have majority.
S0342,P0342,T022,8517d70c-0b15-4bec-99b6-011ab8ec91ec,2025-02-01,teacher,Tv risk seek dark myself their space successful reflect.
S0342,P0342,T022,987bc94b-2fe0-4fda-8dfc-c649867dd748,2025-03-03,teacher,Place reflect call speech out establish nation Congress.
S0343,P0343,T016,207659dd-6f9e-4053-b6d0-8829849f25ff,2025-04-07,teacher,Goal paper serious top spring very attack eat authority sense environmental score.
S0343,P0343,T016,abf230b8-a26e-4997-a10c-68afeb2f544c,2025-01-29,parent,Professor place there consider simple audience catch to possible something daughter contain case draw.
S0343,P0343,T016,83bfbec8-b4d5-4351-9bcc-38dda296f280,2025-03-22,teacher,Should strong important very discover son campaign trouble garden card seven woman career often especially follow.
S0344,P0344,T002,3056f0ba-afec-4721-bb4b-7654307190db,2024-12-25,teacher,Who international notice I happen site pay.
