student_id,chat_id,date,topic,summary,resolved
S0287,0eb8780b-a112-4649-a186-5bdbb8148ff9,16/03/2025,Writer,Find office third why central environment audience memory discussion.,TRUE
S0288,f01cb682-bd74-453c-8f1c-d226aedc80c8,22/01/2025,Science,Simple strong PM news rest for Mrs three ago foot or it.,TRUE
S0288,cb7228b2-53e7-471f-8696-1373749084cf,28/03/2025,Writer,Rule nature sign site call until act study environmental watch.,FALSE
S0288,0bfeb2d2-c993-4544-aef2-77a7b628a565,16/02/2025,History,Hotel necessary election college thank two adult return.,FALSE
S0288,6cd1592c-11a5-4211-af02-7763c77bb8b0,22/01/2025,Teacher,Which option effect bit move happy exactly serve enough table.,FALSE
S0289,d8911d68-bb60-4ae5-9e5a-98ed5ef0bdc5,19/05/2025,Scientist,Same page exist phone result measure care shake they best marriage.,FALSE
S0289,301c38cb-5988-4ffa-bb94-68349fbb0c21,19/04/2025,Science,Democrat support career bank window life husband now let draw particular hear.,FALSE
S0289,1047b012-4e5a-45fa-b0a4-82dd554a38c2,05/02/2025,Scientist,Successful very create report short open true risk risk fly hotel.,FALSE
S0289,5ae59635-7acc-4563-872e-fe79655b74f9,10/05/2025,Math,Friend feel role old door glass option suggest language.,TRUE
S0290,52557d4d-bd81-46b0-a2fc-d51f6c75d7d3,19/04/2025,English,Gun mind camera type television however which writer people nature southern part.,TRUE
S0290,6287e49a-eed5-4989-b286-90bc27dc879b,21/02/2025,History,Business physical customer business piece environment must sense check both.,TRUE
S0290,cf74143c-3cd0-44f9-b6c0-b25b9292aae5,13/03/2025,Science,Cut and significant prove article positive majority small factor result travel.,FALSE
S0290,d2f6f76b-f3db-4a6e-868a-02b6a6bf1de3,28/11/2024,History,High director administration magazine gun throw night large may.,FALSE
S0290,bba704ca-b903-466a-a7a0-b237b7fa081e,04/12/2024,English,Station available lot off crime else occur window international old.,FALSE
S0290,bccffc83-81e7-48b1-898a-b4981673e9eb,24/02/2025,Scientist,History reveal cut discussion guess scientist perhaps mention though skin stop.,FALSE
S0291,e96a0014-1774-4f1a-b13e-dd440898cecb,02/04/2025,Math,Institution budget glass though accept enter available service sell fish soldier professional.,TRUE
S0291,3c428937-d042-48d6-bd45-3f710889dec4,12/02/2025,English,Subject message surface begin case my why task finally cover nearly.,TRUE
S0291,78c2510d-500c-47c5-b359-05dd09c1d463,25/11/2024,Data Scientist,Campaign customer image man thank evidence use tend top century you old.,FALSE
S0291,39a859dd-a7a5-4327-984f-5190bae9b83b,08/01/2025,Scientist,Late professor attack up history movement clear animal nearly cold above.,FALSE
S0292,9132bbfe-67b5-4828-83f8-3702f6cb1e6f,15/01/2025,Computer Science,Including itself us rather pressure scientist building.,FALSE
S0292,75987da3-f4ac-44a6-8c7b-7956f720a580,30/04/2025,Doctor,Assume small dream discover require summer.,FALSE
S0292,0526e242-e9ae-4869-a81b-1c36993eed06,26/12/2024,Engineer,Ball too boy area west too training write measure reason treat order beautiful.,FALSE
S0293,0e9da1b8-b1e2-40f0-9af4-5f5541eef46c,16/05/2025,Entrepreneur,During fish analysis world democratic black case method area.,TRUE
S0293,d2cb37ef-ec51-4d56-96b0-0cb1bfe17f1d,09/02/2025,Data Scientist,Degree clear state worry amount beat employee environment scene.,TRUE
S0293,126be9fd-e779-4f07-ae5a-60a928c7fd0c,19/02/2025,Scientist,And floor whether picture high break tree.,TRUE
S0293,caf0edac-c8b2-42e9-90c9-aa826c585d4f,07/04/2025,Science,Drug serious case else positive difficult more PM phone professor.,FALSE
S0294,f2eda7a5-6f7d-43bc-aafa-753d31a7746a,28/01/2025,Computer Science,Try course network role industry step term TV.,TRUE
S0294,be386f6b-ffe0-41e1-a75f-d142f65f34b4,05/04/2025,Writer,Member culture defense most whole provide program myself call later civil always six.,TRUE
S0294,80df30ce-50dd-431e-a1fe-f035662b615a,20/05/2025,Scientist,You improve let citizen discuss police officer represent policy black group.,FALSE
S0294,bdf70a3b-4b91-4494-aa42-a256620cf311,23/05/2025,Entrepreneur,Central bar loss matter work federal treatment economy build.,TRUE
S0294,933f74cf-ab3b-4a26-b295-29986e775bb0,21/04/2025,Computer Science,Study show happy down east traditional.,FALSE
S0295,fc026381-bb48-4269-96ea-01d2045973ac,25/12/2024,Scientist,New perhaps city information government front open scene increase move.,FALSE
S0295,74db8f56-6900-4807-9fc7-6d0f98a5df6e,05/02/2025,Scientist,Move property study strategy young green address out discussion stand example.,TRUE
S0295,0a7cac18-5438-433a-b90f-71c82a9b7d07,24/03/2025,Computer Science,Government win develop follow increase single protect science approach.,TRUE
S0295,89afe945-b07d-422e-a465-a46c02971e04,08/04/2025,Engineer,Discuss fill north medical clear drop economic leader.,FALSE
S0295,8ffe7622-5dd1-4d24-b008-79181010d86e,02/05/2025,Science,Cover southern physical father campaign through food.,FALSE
S0296,67c246b0-1084-4434-ae19-25ffe225847f,04/02/2025,Entrepreneur,Discover own marriage think apply region indeed item.,TRUE
S0296,859dbc78-9384-46af-9ce4-aa05dd9b2e0e,03/03/2025,Economics,System sport window recent building alone send cut finish town investment move.,TRUE
S0296,1f40ea52-9e18-4884-8558-5d0b57a3da75,11/03/2025,English,Station whose name animal than keep nearly reach also local what think southern.,TRUE
S0296,b3226377-6cf2-455d-9767-8abd63dea7dc,28/02/2025,Lawyer,Herself now low hand each every fund house democratic.,TRUE
S0297,5bdeb1ae-6af5-4913-a9fa-051f262991cc,27/11/2024,Social Science,Meet easy rule return employee meet sure situation space factor air.,TRUE
S0297,02651bb3-1f46-4b95-863b-c420e70db1d4,27/11/2024,Pilot,Carry know west whose and less believe economy hospital.,FALSE
S0297,bdbfa07f-ffd3-4b14-81a8-f3eba5b0b5fe,12/05/2025,Artist,Option find current degree alone approach stock reality movie.,FALSE
S0297,a4ff0586-8893-44c1-ab6e-3f55fe4b765b,19/04/2025,Lawyer,School series inside spring series tough.,FALSE
S0298,3a777602-c649-442d-b4f7-1c77078fc695,02/05/2025,Artist,Reveal fight collection style west offer also only compare wrong another late perhaps.,FALSE
S0298,318c7eb2-fd06-443e-974e-3841a7c87e5f,06/12/2024,Entrepreneur,Fight night third chair easy their plant close go onto side.,TRUE
S0298,1a67922f-e131-4169-b71a-827a949048f3,16/04/2025,Doctor,Station different around step team operation room body natural note generation energy decade.,FALSE
S0299,8c98076d-be77-4d55-9a1f-7eda51aaf6f2,23/04/2025,Social Science,Cup plant staff production here work.,FALSE
S0299,b3c6b2ee-8a20-4e1d-9d4d-d27130de598d,08/03/2025,Teacher,Stay it computer turn hit performance continue own exist religious inside.,TRUE
S0299,e8bd8b52-735c-4858-aaa9-965a81ff7b96,28/03/2025,Science,Test over career coach country source election responsibility Congress.,FALSE
S0299,e58899d1-d18b-4687-b2d3-844e6e78b7a4,19/01/2025,History,Early until black research employee place left a at science business.,FALSE
S0300,9bfcb8b3-bdbb-4c37-87e9-61f74cc81f45,21/05/2025,Writer,Pass else lay wonder discuss sense success but.,FALSE
S0300,a28590ca-46e2-4bdc-9f74-eae621fa0bea,16/01/2025,Teacher,Beyond himself parent book manager bill glass teach.,TRUE
S0300,c93f26ee-9ff6-4c94-89b4-be4ce1c3b492,05/01/2025,Teacher,American off experience history eat clearly impact agreement fill ready company.,FALSE
S0300,e3383942-6fba-4771-8fab-5afa15a9fa1a,11/04/2025,English,Difficult positive nice her western feel during then late occur.,FALSE
S0300,2dad8e53-260e-4ff7-bcfa-29c249b510cb,12/04/2025,Entrepreneur,Road both bill ten stay stage contain always learn me professor manager.,FALSE
S0300,dc81f539-95b0-498b-885e-c78b2f0bc219,14/03/2025,Pilot,Dream order majority arm college material can wear civil describe.,TRUE
S0301,9bf9a6cc-ab44-43ac-a486-40bc1c141a3f,10/01/2025,Entrepreneur,Eye see can consumer book myself contain.,FALSE
S0301,bb409904-1760-4caa-a23e-d0eb4825e524,20/05/2025,Scientist,Vote wrong exist pay say market become commercial debate thus stop upon center.,TRUE
S0301,c0ca47e3-e209-4769-96ea-7795891adc14,12/03/2025,History,Important light money organization edge but dream hope cold police.,FALSE
S0302,2653e459-939b-4c08-9352-92f7bf0e2882,18/05/2025,Computer Science,Down expect end drug eight population contain project east throughout affect manage.,FALSE
S0302,208c85cc-8bf8-49a6-ba90-ec0b964f3353,05/04/2025,Science,Technology imagine natural cup ready PM vote all name Democrat become.,FALSE
S0302,2b2ea526-4029-42b5-b30f-a479b0f42d3c,12/04/2025,Scientist,Man international film trade continue role both behavior range woman respond section.,FALSE
S0302,8c0c0b00-bb1a-45bb-ae52-1d9e69d7e1e0,11/02/2025,Pilot,Put better black visit else theory difficult race growth.,TRUE
S0303,bddc2f95-1729-48f7-8474-e45f3f981c86,04/02/2025,Writer,Professor above produce open difficult sport.,TRUE
S0303,8273e189-1518-45b6-8b43-cda596f5e176,29/04/2025,Doctor,Information bag true author PM door sometimes work plan oil.,FALSE
S0303,045103a8-d24b-45ee-8383-ebe9b619995b,24/03/2025,Engineer,World word lay what whom Democrat.,FALSE
S0303,ddd13f13-5a9f-42eb-87b8-bcbb9b842755,19/05/2025,Artist,Environment politics building thousand whether board ready.,FALSE
S0303,d7ef7de6-4b53-4ef7-8687-315ba5da33c0,09/12/2024,Computer Science,Hot risk give enough blue material baby ten join.,TRUE
S0303,6b64487b-407f-4f98-991a-66f77ffdb64f,09/02/2025,Math,Money list always likely cost pull upon deal onto reflect idea moment.,FALSE
S0304,c9fdf2ba-7687-488b-84bf-fb75262fc6d0,22/05/2025,Writer,Wonder land go eight to certain make play respond sit.,FALSE
S0304,540c5a6c-8f54-4541-8867-04c99430176e,07/04/2025,Economics,Tax around tend raise level the medical popular budget less decide letter.,TRUE
S0304,ae2ebc58-9ba6-4c07-9070-cfa40e59b8a4,14/05/2025,Writer,Federal play with else relate very its individual same.,TRUE
S0304,210561a1-3f35-40eb-a75b-245449a27166,12/02/2025,Lawyer,Scientist figure age us thank relate situation within animal should.,FALSE
S0304,722f97bb-6aaa-4eff-9a92-0b176c970c05,11/02/2025,Pilot,Most until former indicate people thought measure special above throw much shoulder word.,FALSE
S0305,e93e3a50-cb51-447b-8cbe-75a5cdb3a7c8,03/05/2025,History,Everyone woman wonder above glass prove use.,FALSE
S0305,a508753e-c6f8-40bb-b69c-983586506e63,13/04/2025,Doctor,Store hair picture book build option rather especially security green.,FALSE
S0305,d9e6882a-67dc-4db4-806e-50f23d2ce7b1,15/04/2025,Computer Science,Team he check evening present imagine check white.,FALSE
S0306,1d0e1b94-d6ed-4552-9c7d-4029af59fa89,14/02/2025,Math,Store happy on need order system those edge.,FALSE
S0306,61500572-6a38-4908-812a-bb6ab6134dd1,19/01/2025,Lawyer,Scientist more science stage population choose.,TRUE
S0306,d09a49e6-5ac2-4133-92e5-5c784f7e1a7f,25/04/2025,Engineer,Hour help serious evidence detail share bar consider week.,TRUE
S0306,d6babb81-2e3b-4a1c-ade5-c2e3036fcf7f,25/05/2025,History,Full call blood rather raise him.,TRUE
S0306,80067261-357b-443a-96d6-b2bb7ae0f009,11/03/2025,Lawyer,Present person attention parent stay probably too use three.,TRUE
S0306,e51640b3-f8bd-4a2d-aa13-be26686a3452,08/05/2025,Lawyer,While theory hard me fact stay until fire.,FALSE
S0307,600896d5-cc07-48a0-8173-7a94e0fb9717,21/02/2025,English,Everything middle town hundred certainly center whether keep.,TRUE
S0307,5e8f99b8-7cef-4399-9afc-01f92df44cc6,24/11/2024,Science,Society radio door choice prepare message huge feel laugh skin everything.,TRUE
S0307,aa5ba256-320d-4ced-82ca-05aa8d203c0e,02/02/2025,Artist,Resource red describe mouth blue for perhaps win.,TRUE
S0308,5e9a63d7-04d0-4082-bf9c-f82a76fcbe83,05/05/2025,Artist,Beautiful new small me him fish network fact care dark.,FALSE
S0308,0c2ad6aa-c270-407b-8a59-0cdc0541ecfe,25/03/2025,Economics,Wind laugh wrong bar young trip idea worker.,TRUE
S0308,195277a9-7c9b-47d6-ab02-dfeae901b08f,10/01/2025,English,Or dream there will should white might when option.,TRUE
S0308,7f5dd413-81a1-4dcb-9aad-74ffd4acc0f2,09/02/2025,English,Education those create cut once sell.,FALSE
S0308,fbdd31d0-fdf6-48db-9235-d35068a538bf,18/02/2025,Lawyer,Officer white baby west major news resource tonight local man.,FALSE
S0309,981d2034-7c85-4035-8e07-ec462a0ae5e6,12/02/2025,History,Key end source responsibility box product quickly.,FALSE
S0309,caf3e002-e695-4598-b81f-56eb2ca88241,12/02/2025,Science,Resource campaign begin professional rather reveal poor a win Mr to make.,FALSE
S0309,965e60ec-b9b1-4bb2-b19d-8fbd59b1c6a9,01/04/2025,Teacher,Fear especially pretty special minute challenge why or never medical save.,FALSE
S0309,a8d95776-b429-48fb-89a5-db7c74ab6df5,03/05/2025,Doctor,Major effect tonight more walk front force reveal course.,TRUE
S0309,1ddbd05e-49fc-44bd-9a5e-62a542d550cb,16/03/2025,Doctor,Several year them dark southern walk some college many interest.,FALSE
S0309,10f1f76b-f549-4ec6-91c6-417977945b8f,16/01/2025,Teacher,Personal mind second father need local down head painting throw.,FALSE
S0310,87142cda-1a55-4fe3-a13e-cc31c1afba04,02/04/2025,Teacher,Base strong might draw letter position night never story game marriage unit impact.,FALSE
S0310,a309b60f-2bbf-43a1-88b3-e2b596fe388c,05/03/2025,Teacher,Nor card blood which room across response development white someone.,TRUE
S0310,aac6955f-6ea6-4e21-87e5-5b28cd3f5d32,22/04/2025,Economics,Table year difficult fly certain behind year consumer determine.,TRUE
S0310,97a60ce1-5175-4d89-8453-4c23ed94ebf5,17/04/2025,Computer Science,Its today morning significant institution success bit stay keep themselves property history cultural.,TRUE
S0311,22952877-22ca-452e-a391-dac1db357d30,02/01/2025,Scientist,Person machine or which American lawyer beautiful never name opportunity certain.,FALSE
S0311,3a7fc85e-ab2a-4dd1-8ca7-58f3a3b5e3bc,05/03/2025,Scientist,Wall until expect station security camera which president agent best rock through.,TRUE
S0311,bcb51004-9866-413b-adfe-3cba3dd172c7,28/12/2024,Data Scientist,Foot clearly right music special attack control will operation wind parent down.,TRUE
S0311,9a395850-3bdf-449a-ab5c-baa6ba186710,12/01/2025,Writer,Mean even market part lead recognize college hand we dream us development.,FALSE
S0311,a4dfb294-c3ce-4b3b-ba4c-49f724b0ed35,27/01/2025,Computer Science,Similar force national forward statement his information body.,TRUE
S0311,a89c8ca5-2fd9-46e3-81fc-d42e844e38e1,28/04/2025,History,Western third production yet sea candidate yes.,TRUE
S0312,58f97a19-d841-436c-9c05-c3311324e62b,22/01/2025,Engineer,After former right hear character address us.,FALSE
S0312,c70cfd43-a7ea-4aaf-866a-c24ea1d0e233,18/05/2025,Scientist,Mr hour note success stuff interview black after these debate.,TRUE
S0312,b181bda6-9d42-4a0d-a3eb-927e5e396b13,11/04/2025,Economics,Six walk common beat office agent everything.,FALSE
S0312,56c2b64c-3450-4712-a2cb-61b52df05f9f,22/04/2025,History,Commercial store child which environmental water low.,TRUE
S0313,2ce91ad7-5126-4093-9939-006e297a1ff4,28/03/2025,Economics,Behind early charge ground five no argue TV respond.,FALSE
S0313,a9f588f4-d0d8-49dd-a9a0-7e198a2d6983,27/11/2024,Social Science,Hair price claim such nearly church friend.,FALSE
S0313,a9e65aaf-5bb5-476e-a7cf-d7dce1d6da21,07/04/2025,Lawyer,Close when everything expect focus such rule cup foot field have.,FALSE
S0313,4f339aee-4671-469d-b91c-9afb307b2198,08/12/2024,Engineer,Foot fact whom arm church security.,TRUE
S0313,d43bc93d-c674-4fd8-96b7-e9f0e176ab3a,07/12/2024,Pilot,Allow man begin central where generation.,FALSE
S0313,50145d37-617a-460c-bed4-3fa99c469f96,17/03/2025,Engineer,Official human stage owner there would between student question.,TRUE
S0314,54cb6ce0-6e46-4afa-9b6e-356ed1f1e109,22/01/2025,Scientist,Situation information open wide action machine allow full note buy door everyone.,TRUE
S0314,a7a08144-9fc9-4b42-8f2f-7bbd3962da3a,20/03/2025,Science,Strong TV nothing indeed nothing program big light within student small forget.,FALSE
S0314,7e7d60a8-e7c5-4e70-a598-19645b276e2b,06/03/2025,Scientist,Artist choice future rock more name serve mission property white out at.,TRUE
S0315,1b8d44a1-820a-49c5-82a1-5c5b9687c2ae,10/02/2025,Writer,Above he group there in phone phone eat hair mean movie.,FALSE
S0315,2bba6520-98a6-4cf7-92ac-44ff69f5f197,02/01/2025,Science,Management mouth bring hot must pattern model ready million look instead point myself.,TRUE
S0315,85afb243-d494-4be3-bd5b-08bbb078f6f9,09/03/2025,Pilot,Happy different new future order Congress brother.,TRUE
S0315,f5050516-1be6-43a5-860a-a33aad695b7f,05/05/2025,Social Science,Would yeah everything raise box campaign western seven.,TRUE
S0315,59e2d3e7-8bae-491c-95ad-d68328ac67ac,27/11/2024,Artist,Nor far physical your and agency debate agreement.,FALSE
